GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
TP53I3	95.16666666666669	71.0	1.0	0.0	0.0	1.0	TP53I3 95.16666666666669
TP53RK	82.0	17.0	0.0	0.0	0.0	0.0	TP53RK 82.0
TP53TG5	118.66666666666669	18.0	1.0	0.0	0.0	1.0	TP53TG5 118.66666666666669
TP63	29.83333333333333	2.0	0.0	0.0	0.0	0.0	TP63 29.83333333333333
TPD52	1262.0	183.0	7.0	2.0	3.0	9.0	TPD52 1262.0
TPD52L1	121.16666666666669	52.0	0.0	0.0	0.0	0.0	TPD52L1 121.16666666666669
TPH2	73.0	16.0	0.0	0.0	0.0	0.0	TPH2 73.0
TPI1	34397.666666666664	44.0	8.0	1.0	0.0	8.0	TPI1 34397.666666666664
TPM2	23.166666666666668	77.0	3.0	0.0	0.0	3.0	TPM2 23.166666666666668
TPM3	13803.5	15.0	1.0	3.0	0.0	3.0	TPM3 13803.5
TPM4	1704.1666666666667	16.0	2.0	0.0	0.0	2.0	TPM4 1704.1666666666667
TPP1	2404.1666666666665	71.0	7.0	6.0	7.0	12.0	TPP1 2404.1666666666665
TPP2	1263.6666666666667	146.0	8.0	0.0	4.0	8.0	TPP2 1263.6666666666667
TPR	3954.3333333333335	16.0	1.0	0.0	0.0	1.0	TPR 3954.3333333333335
TPRA1	226.16666666666663	18.0	0.0	0.0	0.0	0.0	TPRA1 226.16666666666663
TPRG1	20.33333333333333	18.0	0.0	0.0	0.0	0.0	TPRG1 20.33333333333333
TPT1	33462.5	229.0	17.0	4.0	4.0	18.0	TPT1 33462.5
TPX2	75.16666666666667	302.0	14.0	3.0	12.0	16.0	TPX2 75.16666666666667
TRA2B	13479.666666666666	177.0	6.0	4.0	11.0	6.0	TRA2B 13479.666666666666
TRABD	102.5	2.0	0.0	0.0	0.0	0.0	TRABD 102.5
TRABD2A	152.66666666666666	204.0	6.0	4.0	0.0	7.0	TRABD2A 152.66666666666666
TRADD	154.83333333333334	40.0	2.0	0.0	0.0	2.0	TRADD 154.83333333333334
TRAF2	902.8333333333334	90.0	4.0	2.0	0.0	4.0	TRAF2 902.8333333333334
TRAF3	483.5	80.0	2.0	0.0	0.0	2.0	TRAF3 483.5
TRAF3IP2	1394.8333333333333	282.0	14.0	11.0	3.0	22.0	TRAF3IP2 1394.8333333333333
TRAF3IP3	4014.3333333333335	173.0	15.0	4.0	6.0	15.0	TRAF3IP3 4014.3333333333335
TRAF5	2304.5	140.0	12.0	10.0	1.0	17.0	TRAF5 2304.5
TRAF7	490.5	323.0	27.0	0.0	9.0	27.0	TRAF7 490.5
TRAFD1	3027.333333333333	35.0	3.0	0.0	3.0	3.0	TRAFD1 3027.333333333333
TRAIP	103.16666666666669	35.0	2.0	3.0	2.0	4.0	TRAIP 103.16666666666669
TRAM1	1464.8333333333333	1.0	2.0	0.0	0.0	2.0	TRAM1 1464.8333333333333
TRANK1	1032.5	78.0	5.0	5.0	1.0	7.0	TRANK1 1032.5
TRAP1	558.0	34.0	0.0	0.0	3.0	0.0	TRAP1 558.0
TRAPPC3	2354.833333333333	117.0	11.0	0.0	1.0	11.0	TRAPPC3 2354.833333333333
TRAPPC3L	45.333333333333336	605.0	14.0	0.0	0.0	14.0	TRAPPC3L 45.333333333333336
TRAPPC5	882.5	23.0	2.0	0.0	0.0	2.0	TRAPPC5 882.5
TRAPPC6B	1008.0	672.0	12.0	2.0	9.0	14.0	TRAPPC6B 1008.0
TRAPPC8	504.5	206.0	9.0	1.0	8.0	9.0	TRAPPC8 504.5
TRAPPC9	248.83333333333331	99.0	12.0	1.0	0.0	12.0	TRAPPC9 248.83333333333331
TRAT1	1045.1666666666667	233.0	5.0	0.0	0.0	5.0	TRAT1 1045.1666666666667
TRDMT1	592.6666666666666	789.0	56.0	48.0	4.0	86.0	TRDMT1 592.6666666666666
TRERF1	296.8333333333333	1.0	0.0	0.0	0.0	0.0	TRERF1 296.8333333333333
TREX1	787.3333333333334	54.0	2.0	0.0	0.0	2.0	TREX1 787.3333333333334
TRIB2	2102.0	52.0	7.0	6.0	1.0	12.0	TRIB2 2102.0
TRIM13	1853.0	31.0	0.0	0.0	4.0	0.0	TRIM13 1853.0
TRIM14	596.5	156.0	12.0	9.0	3.0	21.0	TRIM14 596.5
TRIM17	18.166666666666668	18.0	2.0	0.0	0.0	2.0	TRIM17 18.166666666666668
TRIM2	24.83333333333333	31.0	2.0	0.0	0.0	2.0	TRIM2 24.83333333333333
TRIM22	3263.5	273.0	2.0	2.0	1.0	4.0	TRIM22 3263.5
TRIM23	262.0	315.0	14.0	8.0	13.0	18.0	TRIM23 262.0
TRIM24	176.16666666666666	91.0	2.0	1.0	0.0	3.0	TRIM24 176.16666666666666
TRIM26	1104.8333333333333	14.0	0.0	0.0	1.0	0.0	TRIM26 1104.8333333333333
TRIM27	353.5	44.0	11.0	6.0	14.0	13.0	TRIM27 353.5
TRIM28	863.0	43.0	0.0	8.0	4.0	8.0	TRIM28 863.0
TRIM33	1164.0	120.0	3.0	2.0	0.0	5.0	TRIM33 1164.0
TRIM34	556.3333333333334	43.0	0.0	4.0	3.0	4.0	TRIM34 556.3333333333334
TRIM35	1032.0	250.0	7.0	7.0	2.0	14.0	TRIM35 1032.0
TRIM37	178.83333333333334	23.0	2.0	0.0	0.0	2.0	TRIM37 178.83333333333334
TRIM38	2093.833333333333	15.0	8.0	0.0	8.0	8.0	TRIM38 2093.833333333333
TRIM39	1152.1666666666667	338.0	19.0	0.0	11.0	19.0	TRIM39 1152.1666666666667
TRIM41	573.5	103.0	0.0	2.0	10.0	2.0	TRIM41 573.5
TRIM45	76.33333333333333	18.0	0.0	0.0	0.0	0.0	TRIM45 76.33333333333333
TRIM5	775.0	15.0	0.0	0.0	0.0	0.0	TRIM5 775.0
TRIM56	2181.6666666666665	14.0	0.0	0.0	4.0	0.0	TRIM56 2181.6666666666665
TRIM58	271.5	2.0	0.0	0.0	0.0	0.0	TRIM58 271.5
TRIM68	656.1666666666666	36.0	0.0	0.0	0.0	0.0	TRIM68 656.1666666666666
TRIM69	1098.6666666666667	480.0	33.0	26.0	24.0	49.0	TRIM69 1098.6666666666667
TRIM9	2.5	1.0	0.0	0.0	0.0	0.0	TRIM9 2.5
TRIML2	46.16666666666666	4.0	0.0	0.0	0.0	0.0	TRIML2 46.16666666666666
TRIO	531.0	159.0	8.0	3.0	2.0	11.0	TRIO 531.0
TRIP10	289.6666666666667	94.0	24.0	12.0	7.0	28.0	TRIP10 289.6666666666667
TRIP11	6464.333333333333	62.0	5.0	3.0	3.0	6.0	TRIP11 6464.333333333333
TRIP12	2066.6666666666665	1.0	0.0	0.0	0.0	0.0	TRIP12 2066.6666666666665
TRIQK	255.66666666666663	15.0	0.0	0.0	0.0	0.0	TRIQK 255.66666666666663
TRMO	496.0	231.0	14.0	0.0	3.0	14.0	TRMO 496.0
TRMT1	715.8333333333334	229.0	24.0	4.0	13.0	27.0	TRMT1 715.8333333333334
TRMT10C	684.0	237.0	22.0	2.0	20.0	22.0	TRMT10C 684.0
TRMT1L	334.6666666666667	38.0	3.0	0.0	2.0	3.0	TRMT1L 334.6666666666667
TRMT61B	468.3333333333333	1.0	0.0	0.0	0.0	0.0	TRMT61B 468.3333333333333
TROAP	68.16666666666667	44.0	4.0	0.0	0.0	4.0	TROAP 68.16666666666667
TRPC1	3.8333333333333335	25.0	0.0	1.0	1.0	1.0	TRPC1 3.8333333333333335
TRPC3	2.5	1.0	0.0	0.0	0.0	0.0	TRPC3 2.5
TRPM1	10.833333333333334	15.0	0.0	0.0	0.0	0.0	TRPM1 10.833333333333334
TRPM3	232.5	16.0	0.0	0.0	0.0	0.0	TRPM3 232.5
TRPM7	549.6666666666666	224.0	11.0	10.0	7.0	20.0	TRPM7 549.6666666666666
TRPM8	551.3333333333334	2.0	0.0	0.0	0.0	0.0	TRPM8 551.3333333333334
TRPS1	755.1666666666666	2.0	0.0	0.0	0.0	0.0	TRPS1 755.1666666666666
TRPV2	2046.3333333333333	27.0	5.0	1.0	3.0	4.0	TRPV2 2046.3333333333333
TSC22D1	1449.6666666666667	521.0	27.0	14.0	5.0	29.0	TSC22D1 1449.6666666666667
TSC22D2	1307.3333333333333	211.0	11.0	9.0	8.0	12.0	TSC22D2 1307.3333333333333
TSC22D3	26168.5	99.0	4.0	0.0	0.0	4.0	TSC22D3 26168.5
TSC22D4	97.33333333333331	113.0	7.0	1.0	0.0	8.0	TSC22D4 97.33333333333331
TSEN15	559.6666666666666	38.0	2.0	0.0	1.0	2.0	TSEN15 559.6666666666666
TSEN2	551.6666666666666	42.0	4.0	0.0	0.0	4.0	TSEN2 551.6666666666666
TSEN54	436.6666666666667	20.0	5.0	0.0	0.0	5.0	TSEN54 436.6666666666667
TSFM	489.5	304.0	15.0	7.0	6.0	21.0	TSFM 489.5
TSG101	941.8333333333334	357.0	25.0	16.0	12.0	38.0	TSG101 941.8333333333334
TSGA10	512.6666666666666	1.0	0.0	0.0	0.0	0.0	TSGA10 512.6666666666666
TSHR	191.83333333333331	19.0	1.0	0.0	0.0	1.0	TSHR 191.83333333333331
TSHZ1	423.8333333333333	173.0	20.0	7.0	2.0	27.0	TSHZ1 423.8333333333333
TSHZ3	2.333333333333333	19.0	0.0	0.0	0.0	0.0	TSHZ3 2.333333333333333
TSKS	0.5	1.0	1.0	1.0	1.0	1.0	TSKS 0.5
TSKU	52.66666666666666	1.0	0.0	0.0	0.0	0.0	TSKU 52.66666666666666
TSN	1811.6666666666667	165.0	13.0	2.0	11.0	15.0	TSN 1811.6666666666667
TSNAX	4107.333333333333	67.0	8.0	3.0	4.0	10.0	TSNAX 4107.333333333333
TSPAN13	53.66666666666666	22.0	1.0	0.0	1.0	1.0	TSPAN13 53.66666666666666
TSPAN14	4411.5	147.0	12.0	3.0	3.0	13.0	TSPAN14 4411.5
TSPAN31	2592.333333333333	38.0	5.0	0.0	5.0	5.0	TSPAN31 2592.333333333333
TSPAN32	854.0	9.0	2.0	0.0	0.0	2.0	TSPAN32 854.0
TSPAN5	577.6666666666666	252.0	17.0	5.0	2.0	22.0	TSPAN5 577.6666666666666
TSPAN6	59.16666666666666	93.0	2.0	0.0	0.0	2.0	TSPAN6 59.16666666666666
TSPAN7	37.5	1.0	0.0	0.0	0.0	0.0	TSPAN7 37.5
TSPYL1	13248.666666666666	98.0	9.0	2.0	3.0	10.0	TSPYL1 13248.666666666666
TSPYL5	127.66666666666669	1.0	0.0	0.0	0.0	0.0	TSPYL5 127.66666666666669
TSR2	1633.1666666666667	22.0	6.0	0.0	0.0	6.0	TSR2 1633.1666666666667
TSSK4	28.166666666666668	78.0	0.0	0.0	0.0	0.0	TSSK4 28.166666666666668
TSTA3	1973.6666666666667	17.0	0.0	0.0	0.0	0.0	TSTA3 1973.6666666666667
TSTD1	1925.3333333333333	56.0	3.0	9.0	6.0	9.0	TSTD1 1925.3333333333333
TTBK2	299.3333333333333	90.0	3.0	0.0	0.0	3.0	TTBK2 299.3333333333333
TTC1	2497.6666666666665	123.0	8.0	2.0	2.0	8.0	TTC1 2497.6666666666665
TTC12	69.5	25.0	4.0	1.0	2.0	4.0	TTC12 69.5
TTC17	3336.0	229.0	4.0	0.0	1.0	4.0	TTC17 3336.0
TTC21B	384.5	15.0	0.0	0.0	0.0	0.0	TTC21B 384.5
TTC23	42.66666666666666	369.0	22.0	0.0	0.0	22.0	TTC23 42.66666666666666
TTC23L	21.5	10.0	0.0	0.0	0.0	0.0	TTC23L 21.5
TTC24	38.0	118.0	4.0	3.0	0.0	7.0	TTC24 38.0
TTC26	184.16666666666663	33.0	2.0	5.0	2.0	6.0	TTC26 184.16666666666663
TTC27	572.1666666666666	28.0	2.0	0.0	2.0	2.0	TTC27 572.1666666666666
TTC30A	60.833333333333336	1.0	0.0	0.0	0.0	0.0	TTC30A 60.833333333333336
TTC30B	79.33333333333333	75.0	6.0	2.0	3.0	7.0	TTC30B 79.33333333333333
TTC32	179.83333333333334	38.0	7.0	5.0	5.0	9.0	TTC32 179.83333333333334
TTC39C	7854.166666666667	153.0	10.0	6.0	0.0	14.0	TTC39C 7854.166666666667
TTC5	2435.1666666666665	29.0	7.0	0.0	5.0	7.0	TTC5 2435.1666666666665
TTC7B	291.3333333333333	17.0	2.0	0.0	0.0	2.0	TTC7B 291.3333333333333
TTC8	389.5	21.0	0.0	0.0	0.0	0.0	TTC8 389.5
TTC9C	376.0	519.0	21.0	5.0	17.0	26.0	TTC9C 376.0
TTF2	1940.6666666666667	361.0	24.0	22.0	14.0	42.0	TTF2 1940.6666666666667
TTK	64.16666666666667	477.0	30.0	1.0	5.0	30.0	TTK 64.16666666666667
TTLL11	53.0	15.0	4.0	0.0	0.0	4.0	TTLL11 53.0
TTLL4	488.3333333333333	1.0	0.0	0.0	0.0	0.0	TTLL4 488.3333333333333
TTLL5	971.0	18.0	0.0	0.0	0.0	0.0	TTLL5 971.0
TTN	12753.833333333334	464.0	5.0	0.0	0.0	5.0	TTN 12753.833333333334
TTR	1.5	20.0	0.0	0.0	0.0	0.0	TTR 1.5
TUBA1A	4158.666666666667	71.0	7.0	0.0	0.0	7.0	TUBA1A 4158.666666666667
TUBA1B	9554.666666666666	112.0	12.0	0.0	5.0	12.0	TUBA1B 9554.666666666666
TUBB	16219.166666666666	317.0	27.0	2.0	38.0	29.0	TUBB 16219.166666666666
TUBB1	0.1666666666666666	16.0	0.0	0.0	0.0	0.0	TUBB1 0.1666666666666666
TUBB4B	1092.3333333333333	17.0	0.0	0.0	0.0	0.0	TUBB4B 1092.3333333333333
TUBD1	454.1666666666667	363.0	18.0	15.0	17.0	27.0	TUBD1 454.1666666666667
TUBG1	661.5	49.0	2.0	0.0	0.0	2.0	TUBG1 661.5
TUBGCP5	774.8333333333334	125.0	0.0	0.0	0.0	0.0	TUBGCP5 774.8333333333334
TUBGCP6	390.0	69.0	5.0	0.0	1.0	5.0	TUBGCP6 390.0
TUFT1	605.3333333333334	97.0	4.0	0.0	0.0	4.0	TUFT1 605.3333333333334
TULP2	79.66666666666667	123.0	1.0	0.0	0.0	1.0	TULP2 79.66666666666667
TUSC1	13.833333333333334	31.0	0.0	0.0	0.0	0.0	TUSC1 13.833333333333334
TUSC3	4.666666666666667	1.0	0.0	0.0	0.0	0.0	TUSC3 4.666666666666667
TUT1	549.8333333333334	89.0	6.0	0.0	4.0	6.0	TUT1 549.8333333333334
TVP23A	45.16666666666666	22.0	0.0	0.0	0.0	0.0	TVP23A 45.16666666666666
TWF1	590.5	43.0	4.0	0.0	1.0	4.0	TWF1 590.5
TWF2	1189.1666666666667	245.0	5.0	0.0	3.0	5.0	TWF2 1189.1666666666667
TWIST1	0.3333333333333333	20.0	3.0	0.0	0.0	3.0	TWIST1 0.3333333333333333
TWISTNB	1179.0	133.0	20.0	12.0	0.0	22.0	TWISTNB 1179.0
TXK	11589.0	104.0	11.0	17.0	14.0	27.0	TXK 11589.0
TXLNB	25.0	365.0	26.0	4.0	2.0	28.0	TXLNB 25.0
TXN2	3800.8333333333335	26.0	0.0	0.0	2.0	0.0	TXN2 3800.8333333333335
TXNDC11	289.8333333333333	62.0	0.0	2.0	0.0	2.0	TXNDC11 289.8333333333333
TXNDC15	1040.5	146.0	5.0	5.0	4.0	6.0	TXNDC15 1040.5
TXNDC16	141.0	11.0	0.0	0.0	0.0	0.0	TXNDC16 141.0
TXNDC9	1351.1666666666667	157.0	11.0	4.0	14.0	14.0	TXNDC9 1351.1666666666667
TXNIP	37997.5	587.0	42.0	20.0	30.0	56.0	TXNIP 37997.5
TXNL1	1575.5	22.0	0.0	0.0	0.0	0.0	TXNL1 1575.5
TXNL4B	536.1666666666666	22.0	1.0	0.0	2.0	1.0	TXNL4B 536.1666666666666
TXNRD1	1647.3333333333333	179.0	20.0	4.0	4.0	18.0	TXNRD1 1647.3333333333333
TYK2	955.6666666666666	82.0	4.0	1.0	1.0	3.0	TYK2 955.6666666666666
TYR	3.1666666666666665	2.0	0.0	0.0	0.0	0.0	TYR 3.1666666666666665
TYRO3	329.6666666666667	1.0	0.0	0.0	0.0	0.0	TYRO3 329.6666666666667
TYROBP	4929.666666666667	51.0	2.0	0.0	0.0	2.0	TYROBP 4929.666666666667
TYW1	1588.5	59.0	8.0	4.0	10.0	9.0	TYW1 1588.5
TYW1B	325.3333333333333	38.0	5.0	0.0	4.0	5.0	TYW1B 325.3333333333333
U2AF2	221.5	116.0	9.0	0.0	2.0	9.0	U2AF2 221.5
U2SURP	3641.0	139.0	13.0	8.0	11.0	14.0	U2SURP 3641.0
UACA	69.33333333333333	75.0	3.0	0.0	0.0	3.0	UACA 69.33333333333333
UAP1	138.33333333333334	229.0	8.0	10.0	28.0	14.0	UAP1 138.33333333333334
UBA1	2838.0	371.0	17.0	0.0	0.0	17.0	UBA1 2838.0
UBA2	2041.8333333333333	176.0	0.0	0.0	0.0	0.0	UBA2 2041.8333333333333
UBA3	2091.0	62.0	4.0	10.0	7.0	14.0	UBA3 2091.0
UBA5	326.6666666666667	52.0	1.0	0.0	0.0	1.0	UBA5 326.6666666666667
UBA52	12435.333333333334	207.0	7.0	1.0	3.0	7.0	UBA52 12435.333333333334
UBA6	1377.1666666666667	185.0	10.0	8.0	5.0	14.0	UBA6 1377.1666666666667
UBA7	3791.6666666666665	1.0	0.0	0.0	0.0	0.0	UBA7 3791.6666666666665
UBAC2	4905.5	413.0	35.0	59.0	10.0	88.0	UBAC2 4905.5
UBALD2	187.33333333333331	233.0	5.0	0.0	1.0	5.0	UBALD2 187.33333333333331
UBAP2	935.5	65.0	2.0	1.0	3.0	3.0	UBAP2 935.5
UBAP2L	2970.333333333333	114.0	7.0	10.0	5.0	12.0	UBAP2L 2970.333333333333
UBB	61534.833333333336	267.0	25.0	5.0	14.0	26.0	UBB 61534.833333333336
UBC	74583.33333333333	223.0	2.0	0.0	21.0	2.0	UBC 74583.33333333333
UBD	25.166666666666668	1.0	0.0	0.0	0.0	0.0	UBD 25.166666666666668
UBE2B	2317.0	1.0	1.0	1.0	1.0	2.0	UBE2B 2317.0
UBE2D1	196.83333333333331	198.0	0.0	1.0	1.0	1.0	UBE2D1 196.83333333333331
UBE2D2	1042.0	146.0	10.0	0.0	1.0	10.0	UBE2D2 1042.0
UBE2D3	6804.0	313.0	18.0	2.0	7.0	18.0	UBE2D3 6804.0
UBE2E1	202.33333333333331	105.0	4.0	0.0	0.0	4.0	UBE2E1 202.33333333333331
UBE2E2	39.333333333333336	36.0	1.0	0.0	0.0	1.0	UBE2E2 39.333333333333336
UBE2E3	347.3333333333333	25.0	4.0	11.0	11.0	12.0	UBE2E3 347.3333333333333
UBE2F	668.8333333333334	479.0	13.0	4.0	2.0	16.0	UBE2F 668.8333333333334
UBE2G1	975.6666666666666	1.0	0.0	0.0	0.0	0.0	UBE2G1 975.6666666666666
UBE2H	798.1666666666666	2.0	1.0	0.0	0.0	1.0	UBE2H 798.1666666666666
UBE2I	1691.3333333333333	77.0	5.0	7.0	3.0	7.0	UBE2I 1691.3333333333333
UBE2J1	1191.0	51.0	9.0	3.0	7.0	11.0	UBE2J1 1191.0
UBE2L6	5657.5	109.0	9.0	2.0	4.0	9.0	UBE2L6 5657.5
UBE2O	401.5	24.0	1.0	0.0	0.0	1.0	UBE2O 401.5
UBE2Q2	756.3333333333334	22.0	0.0	0.0	0.0	0.0	UBE2Q2 756.3333333333334
UBE2S	2113.833333333333	19.0	0.0	0.0	0.0	0.0	UBE2S 2113.833333333333
UBE2T	5.666666666666667	20.0	0.0	0.0	0.0	0.0	UBE2T 5.666666666666667
UBE2V1	7904.166666666667	278.0	23.0	17.0	13.0	28.0	UBE2V1 7904.166666666667
UBE2Z	1001.3333333333334	1.0	1.0	0.0	0.0	1.0	UBE2Z 1001.3333333333334
UBE3A	1661.8333333333333	351.0	9.0	0.0	9.0	9.0	UBE3A 1661.8333333333333
UBE3D	255.83333333333331	19.0	1.0	0.0	0.0	1.0	UBE3D 255.83333333333331
UBE4A	1919.0	717.0	27.0	12.0	8.0	35.0	UBE4A 1919.0
UBE4B	539.5	64.0	5.0	0.0	1.0	5.0	UBE4B 539.5
UBL3	238.16666666666663	37.0	1.0	0.0	0.0	1.0	UBL3 238.16666666666663
UBL7	1749.5	168.0	10.0	1.0	3.0	10.0	UBL7 1749.5
UBLCP1	1130.1666666666667	92.0	9.0	0.0	1.0	9.0	UBLCP1 1130.1666666666667
UBN2	375.0	57.0	3.0	1.0	0.0	3.0	UBN2 375.0
UBP1	533.5	21.0	3.0	2.0	3.0	3.0	UBP1 533.5
UBQLN1	266.6666666666667	262.0	10.0	10.0	3.0	19.0	UBQLN1 266.6666666666667
UBR1	1105.3333333333333	50.0	1.0	0.0	0.0	1.0	UBR1 1105.3333333333333
UBR3	701.6666666666666	1.0	0.0	0.0	0.0	0.0	UBR3 701.6666666666666
UBR4	2337.6666666666665	180.0	0.0	0.0	0.0	0.0	UBR4 2337.6666666666665
UBR7	657.0	87.0	2.0	0.0	2.0	2.0	UBR7 657.0
UBTD2	34.0	86.0	6.0	7.0	6.0	12.0	UBTD2 34.0
UBTF	939.1666666666666	164.0	13.0	0.0	4.0	13.0	UBTF 939.1666666666666
UBXN1	3519.0	141.0	6.0	1.0	3.0	6.0	UBXN1 3519.0
UBXN10	18.166666666666668	18.0	0.0	0.0	0.0	0.0	UBXN10 18.166666666666668
UBXN11	1083.5	223.0	9.0	10.0	1.0	18.0	UBXN11 1083.5
UBXN2B	485.1666666666667	13.0	2.0	0.0	1.0	2.0	UBXN2B 485.1666666666667
UBXN4	5093.0	93.0	4.0	3.0	6.0	4.0	UBXN4 5093.0
UBXN6	129.66666666666666	47.0	0.0	0.0	0.0	0.0	UBXN6 129.66666666666666
UBXN8	93.0	43.0	3.0	0.0	0.0	3.0	UBXN8 93.0
UCHL1	1.1666666666666667	24.0	0.0	0.0	0.0	0.0	UCHL1 1.1666666666666667
UCHL3	388.0	136.0	6.0	2.0	3.0	6.0	UCHL3 388.0
UCHL5	803.1666666666666	64.0	1.0	0.0	0.0	1.0	UCHL5 803.1666666666666
UCK2	294.8333333333333	15.0	3.0	0.0	3.0	3.0	UCK2 294.8333333333333
UCP2	22507.83333333333	180.0	5.0	4.0	0.0	7.0	UCP2 22507.83333333333
UCP3	57.5	248.0	12.0	12.0	0.0	18.0	UCP3 57.5
UEVLD	1732.3333333333333	409.0	12.0	10.0	7.0	21.0	UEVLD 1732.3333333333333
UFC1	2807.0	246.0	28.0	15.0	22.0	34.0	UFC1 2807.0
UFM1	3341.333333333333	66.0	2.0	1.0	1.0	1.0	UFM1 3341.333333333333
UGDH	946.1666666666666	34.0	0.0	2.0	2.0	2.0	UGDH 946.1666666666666
UGGT1	1849.8333333333333	35.0	5.0	0.0	0.0	5.0	UGGT1 1849.8333333333333
UGP2	3197.833333333333	166.0	1.0	3.0	1.0	4.0	UGP2 3197.833333333333
UGT1A5	22.33333333333333	36.0	0.0	0.0	0.0	0.0	UGT1A5 22.33333333333333
UGT1A7	3.333333333333333	3.0	0.0	0.0	0.0	0.0	UGT1A7 3.333333333333333
UGT1A9	9.333333333333334	18.0	0.0	0.0	0.0	0.0	UGT1A9 9.333333333333334
UGT2A1	44.333333333333336	15.0	0.0	0.0	0.0	0.0	UGT2A1 44.333333333333336
UGT2B7	1.6666666666666667	5.0	0.0	0.0	0.0	0.0	UGT2B7 1.6666666666666667
UGT3A1	0.5	1.0	0.0	0.0	0.0	0.0	UGT3A1 0.5
UHMK1	1756.0	225.0	6.0	7.0	15.0	13.0	UHMK1 1756.0
UHRF2	591.0	1.0	0.0	0.0	0.0	0.0	UHRF2 591.0
ULBP2	0.3333333333333333	90.0	13.0	0.0	1.0	13.0	ULBP2 0.3333333333333333
ULK4	261.8333333333333	90.0	14.0	2.0	5.0	16.0	ULK4 261.8333333333333
UMODL1	9.333333333333334	58.0	8.0	3.0	1.0	11.0	UMODL1 9.333333333333334
UNC13B	152.16666666666666	24.0	6.0	0.0	0.0	6.0	UNC13B 152.16666666666666
UNC13C	89.0	2.0	0.0	0.0	0.0	0.0	UNC13C 89.0
UNC45A	687.1666666666666	19.0	1.0	0.0	0.0	1.0	UNC45A 687.1666666666666
UNC50	675.3333333333334	18.0	1.0	0.0	0.0	1.0	UNC50 675.3333333333334
UNC79	31.166666666666668	27.0	0.0	0.0	1.0	0.0	UNC79 31.166666666666668
UPF2	2250.833333333333	19.0	1.0	0.0	2.0	1.0	UPF2 2250.833333333333
UPK1B	73.33333333333333	19.0	0.0	0.0	0.0	0.0	UPK1B 73.33333333333333
UPK2	4.166666666666667	22.0	0.0	0.0	0.0	0.0	UPK2 4.166666666666667
UPP1	222.33333333333331	32.0	3.0	0.0	0.0	3.0	UPP1 222.33333333333331
UQCRC2	3010.1666666666665	359.0	33.0	5.0	11.0	35.0	UQCRC2 3010.1666666666665
UQCRFS1	288.8333333333333	26.0	0.0	0.0	0.0	0.0	UQCRFS1 288.8333333333333
UROD	2724.1666666666665	249.0	15.0	3.0	17.0	18.0	UROD 2724.1666666666665
UROS	326.5	49.0	2.0	0.0	2.0	2.0	UROS 326.5
USF1	432.8333333333333	308.0	25.0	23.0	28.0	41.0	USF1 432.8333333333333
USF3	833.5	1.0	0.0	0.0	0.0	0.0	USF3 833.5
USP1	656.6666666666666	85.0	9.0	3.0	4.0	8.0	USP1 656.6666666666666
USP10	2208.6666666666665	194.0	10.0	4.0	0.0	12.0	USP10 2208.6666666666665
USP11	2839.1666666666665	34.0	3.0	0.0	0.0	3.0	USP11 2839.1666666666665
USP12	313.0	229.0	8.0	4.0	7.0	12.0	USP12 313.0
USP13	188.16666666666663	1.0	0.0	0.0	0.0	0.0	USP13 188.16666666666663
USP14	563.5	51.0	0.0	0.0	0.0	0.0	USP14 563.5
USP16	2419.1666666666665	269.0	10.0	6.0	5.0	13.0	USP16 2419.1666666666665
USP19	197.0	1.0	0.0	0.0	0.0	0.0	USP19 197.0
USP21	310.3333333333333	76.0	11.0	7.0	11.0	15.0	USP21 310.3333333333333
USP22	3051.333333333333	306.0	16.0	1.0	4.0	17.0	USP22 3051.333333333333
USP24	592.3333333333334	23.0	0.0	0.0	0.0	0.0	USP24 592.3333333333334
USP25	383.3333333333333	26.0	1.0	0.0	0.0	1.0	USP25 383.3333333333333
USP28	648.8333333333334	14.0	5.0	5.0	5.0	5.0	USP28 648.8333333333334
USP3	1234.8333333333333	75.0	6.0	0.0	0.0	6.0	USP3 1234.8333333333333
USP30	290.3333333333333	32.0	0.0	2.0	0.0	2.0	USP30 290.3333333333333
USP32	272.8333333333333	1.0	0.0	0.0	0.0	0.0	USP32 272.8333333333333
USP33	2059.5	347.0	6.0	12.0	14.0	16.0	USP33 2059.5
USP34	2768.833333333333	377.0	5.0	1.0	0.0	6.0	USP34 2768.833333333333
USP36	1102.6666666666667	119.0	5.0	5.0	1.0	7.0	USP36 1102.6666666666667
USP40	856.0	31.0	0.0	0.0	0.0	0.0	USP40 856.0
USP43	8.166666666666666	5.0	0.0	0.0	0.0	0.0	USP43 8.166666666666666
USP44	57.0	1.0	0.0	0.0	0.0	0.0	USP44 57.0
USP46	293.6666666666667	16.0	1.0	2.0	0.0	2.0	USP46 293.6666666666667
USP47	2331.6666666666665	124.0	3.0	8.0	0.0	9.0	USP47 2331.6666666666665
USP48	464.0	61.0	13.0	6.0	6.0	14.0	USP48 464.0
USP49	292.6666666666667	664.0	41.0	6.0	35.0	47.0	USP49 292.6666666666667
USP50	1.8333333333333333	1.0	0.0	0.0	0.0	0.0	USP50 1.8333333333333333
USP54	344.8333333333333	238.0	5.0	3.0	4.0	6.0	USP54 344.8333333333333
USP6NL	237.16666666666663	149.0	2.0	0.0	0.0	2.0	USP6NL 237.16666666666663
