GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
PCDHB11	39.0	69.0	0.0	0.0	0.0	0.0	PCDHB11 39.0
PCDHB14	28.25	48.0	3.0	0.0	0.0	3.0	PCDHB14 28.25
PCDHB16	95.5	30.0	3.0	0.0	0.0	3.0	PCDHB16 95.5
PCDHB2	37.0	100.0	1.0	0.0	0.0	1.0	PCDHB2 37.0
PCDHB9	159.25	218.0	17.0	0.0	0.0	17.0	PCDHB9 159.25
PCDHGA1	42.5	149.0	13.0	0.0	0.0	13.0	PCDHGA1 42.5
PCDHGA10	30.0	107.0	21.0	0.0	4.0	21.0	PCDHGA10 30.0
PCDHGA11	17.0	193.0	17.0	0.0	0.0	17.0	PCDHGA11 17.0
PCDHGA12	3.0	50.0	5.0	0.0	1.0	5.0	PCDHGA12 3.0
PCDHGA4	3.25	22.0	10.0	0.0	0.0	10.0	PCDHGA4 3.25
PCDHGA5	79.5	54.0	8.0	0.0	0.0	8.0	PCDHGA5 79.5
PCDHGA6	338.5	171.0	14.0	0.0	0.0	14.0	PCDHGA6 338.5
PCDHGA7	1.0	41.0	0.0	0.0	0.0	0.0	PCDHGA7 1.0
PCDHGA9	21.5	146.0	13.0	0.0	0.0	13.0	PCDHGA9 21.5
PCDHGB1	7.75	129.0	10.0	0.0	0.0	10.0	PCDHGB1 7.75
PCDHGB2	8.0	79.0	13.0	0.0	0.0	13.0	PCDHGB2 8.0
PCDHGB3	18.25	133.0	13.0	0.0	0.0	13.0	PCDHGB3 18.25
PCED1B	2724.0	185.0	34.0	5.0	0.0	36.0	PCED1B 2724.0
PCF11	5545.0	597.0	44.0	4.0	2.0	46.0	PCF11 5545.0
PCGF2	33.5	34.0	3.0	0.0	0.0	3.0	PCGF2 33.5
PCGF5	2388.5	181.0	21.0	3.0	3.0	20.0	PCGF5 2388.5
PCK2	1615.5	20.0	0.0	0.0	0.0	0.0	PCK2 1615.5
PCM1	7874.5	103.0	3.0	0.0	0.0	3.0	PCM1 7874.5
PCMT1	536.25	1.0	0.0	0.0	0.0	0.0	PCMT1 536.25
PCMTD2	2561.75	4.0	0.0	0.0	0.0	0.0	PCMTD2 2561.75
PCNA	2232.25	2.0	0.0	0.0	0.0	0.0	PCNA 2232.25
PCNP	2430.25	123.0	13.0	2.0	2.0	12.0	PCNP 2430.25
PCNX2	2553.0	1.0	0.0	0.0	0.0	0.0	PCNX2 2553.0
PCNX4	1553.0	227.0	35.0	4.0	4.0	33.0	PCNX4 1553.0
PCOLCE	39.5	27.0	0.0	0.0	0.0	0.0	PCOLCE 39.5
PCOLCE2	2.5	2.0	0.0	0.0	0.0	0.0	PCOLCE2 2.5
PCSK1	5.25	2.0	0.0	0.0	0.0	0.0	PCSK1 5.25
PCSK2	54.0	1.0	0.0	0.0	0.0	0.0	PCSK2 54.0
PCSK5	245.75	32.0	3.0	0.0	0.0	3.0	PCSK5 245.75
PCSK6	223.25	34.0	0.0	0.0	0.0	0.0	PCSK6 223.25
PCSK7	13160.5	108.0	12.0	0.0	1.0	12.0	PCSK7 13160.5
PCYOX1L	533.5	192.0	13.0	0.0	6.0	13.0	PCYOX1L 533.5
PCYT1A	2752.5	79.0	3.0	0.0	0.0	3.0	PCYT1A 2752.5
PCYT1B	55.25	1.0	0.0	0.0	0.0	0.0	PCYT1B 55.25
PCYT2	197.25	29.0	0.0	0.0	0.0	0.0	PCYT2 197.25
PDC	3.75	1.0	0.0	0.0	0.0	0.0	PDC 3.75
PDCD10	6193.0	217.0	3.0	0.0	0.0	3.0	PDCD10 6193.0
PDCD1LG2	4.0	46.0	3.0	0.0	0.0	3.0	PDCD1LG2 4.0
PDCD2	1296.0	22.0	0.0	0.0	0.0	0.0	PDCD2 1296.0
PDCD4	3564.5	342.0	47.0	3.0	1.0	48.0	PDCD4 3564.5
PDCD6	717.75	14.0	2.0	0.0	0.0	2.0	PDCD6 717.75
PDCD6IP	2507.25	43.0	5.0	1.0	1.0	5.0	PDCD6IP 2507.25
PDCD7	1245.5	19.0	1.0	0.0	0.0	1.0	PDCD7 1245.5
PDCL	505.75	279.0	39.0	2.0	4.0	41.0	PDCL 505.75
PDCL3	962.5	18.0	0.0	0.0	0.0	0.0	PDCL3 962.5
PDE11A	311.5	15.0	0.0	0.0	0.0	0.0	PDE11A 311.5
PDE12	3872.5	53.0	9.0	1.0	2.0	9.0	PDE12 3872.5
PDE1A	31.0	24.0	0.0	0.0	0.0	0.0	PDE1A 31.0
PDE1C	2.75	2.0	0.0	0.0	0.0	0.0	PDE1C 2.75
PDE4A	183.75	3.0	0.0	0.0	0.0	0.0	PDE4A 183.75
PDE4B	3511.0	394.0	55.0	0.0	0.0	55.0	PDE4B 3511.0
PDE4C	293.0	124.0	2.0	0.0	0.0	2.0	PDE4C 293.0
PDE4D	2370.0	846.0	59.0	0.0	0.0	59.0	PDE4D 2370.0
PDE5A	170.25	63.0	1.0	0.0	0.0	1.0	PDE5A 170.25
PDE6A	465.25	1.0	0.0	0.0	0.0	0.0	PDE6A 465.25
PDE6C	16.0	2.0	0.0	0.0	0.0	0.0	PDE6C 16.0
PDE7A	4088.0	385.0	73.0	0.0	2.0	73.0	PDE7A 4088.0
PDE7B	91.25	24.0	0.0	0.0	0.0	0.0	PDE7B 91.25
PDE8B	29.75	64.0	1.0	0.0	0.0	1.0	PDE8B 29.75
PDGFB	6.0	44.0	9.0	0.0	0.0	9.0	PDGFB 6.0
PDGFD	7.25	2.0	0.0	0.0	0.0	0.0	PDGFD 7.25
PDGFRA	24.25	305.0	8.0	0.0	0.0	8.0	PDGFRA 24.25
PDHA1	1508.25	138.0	12.0	0.0	0.0	12.0	PDHA1 1508.25
PDHX	1350.25	99.0	8.0	0.0	0.0	8.0	PDHX 1350.25
PDIA6	2020.0	79.0	5.0	0.0	1.0	5.0	PDIA6 2020.0
PDILT	27.75	6.0	0.0	0.0	0.0	0.0	PDILT 27.75
PDK2	640.0	2.0	2.0	0.0	0.0	2.0	PDK2 640.0
PDK3	984.25	18.0	7.0	0.0	0.0	7.0	PDK3 984.25
PDLIM2	779.25	181.0	16.0	2.0	3.0	18.0	PDLIM2 779.25
PDLIM5	1032.75	231.0	1.0	0.0	0.0	1.0	PDLIM5 1032.75
PDLIM7	159.5	34.0	4.0	0.0	0.0	4.0	PDLIM7 159.5
PDP1	1169.0	456.0	24.0	6.0	20.0	28.0	PDP1 1169.0
PDP2	1491.5	42.0	5.0	0.0	1.0	5.0	PDP2 1491.5
PDPN	21.5	24.0	0.0	0.0	0.0	0.0	PDPN 21.5
PDS5A	4558.75	111.0	9.0	0.0	1.0	9.0	PDS5A 4558.75
PDS5B	2038.75	1.0	0.0	0.0	0.0	0.0	PDS5B 2038.75
PDSS1	286.75	36.0	4.0	0.0	2.0	4.0	PDSS1 286.75
PDZD2	268.25	1.0	0.0	0.0	0.0	0.0	PDZD2 268.25
PDZD9	218.75	131.0	20.0	9.0	3.0	18.0	PDZD9 218.75
PDZK1	94.75	69.0	0.0	0.0	0.0	0.0	PDZK1 94.75
PEA15	2002.0	22.0	3.0	0.0	0.0	3.0	PEA15 2002.0
PEAK1	2371.5	15.0	2.0	0.0	0.0	2.0	PEAK1 2371.5
PECAM1	951.75	353.0	20.0	0.0	0.0	20.0	PECAM1 951.75
PELI1	1029.5	35.0	9.0	0.0	0.0	9.0	PELI1 1029.5
PELI2	242.5	14.0	0.0	0.0	0.0	0.0	PELI2 242.5
PELP1	1794.0	79.0	12.0	0.0	0.0	12.0	PELP1 1794.0
PEMT	362.25	39.0	0.0	0.0	0.0	0.0	PEMT 362.25
PEPD	387.0	1.0	0.0	0.0	0.0	0.0	PEPD 387.0
PER1	2047.25	202.0	41.0	5.0	21.0	41.0	PER1 2047.25
PERP	42.75	15.0	4.0	0.0	0.0	4.0	PERP 42.75
PES1	1687.25	13.0	3.0	0.0	0.0	3.0	PES1 1687.25
PEX11B	481.5	281.0	39.0	0.0	9.0	39.0	PEX11B 481.5
PEX19	502.75	149.0	17.0	1.0	3.0	17.0	PEX19 502.75
PEX2	544.5	145.0	8.0	0.0	0.0	8.0	PEX2 544.5
PEX26	5867.5	144.0	23.0	0.0	0.0	23.0	PEX26 5867.5
PEX5	629.25	144.0	21.0	0.0	1.0	21.0	PEX5 629.25
PEX5L	164.0	21.0	0.0	0.0	0.0	0.0	PEX5L 164.0
PEX7	109.75	33.0	7.0	0.0	0.0	7.0	PEX7 109.75
PFAS	1931.0	158.0	30.0	3.0	16.0	31.0	PFAS 1931.0
PFDN1	561.25	53.0	8.0	0.0	3.0	8.0	PFDN1 561.25
PFDN5	1802.0	462.0	49.0	0.0	5.0	49.0	PFDN5 1802.0
PFKFB2	306.75	129.0	8.0	0.0	2.0	8.0	PFKFB2 306.75
PFKFB3	1307.75	227.0	21.0	0.0	0.0	21.0	PFKFB3 1307.75
PFKM	787.75	175.0	23.0	4.0	9.0	21.0	PFKM 787.75
PGAP2	481.25	48.0	11.0	0.0	0.0	11.0	PGAP2 481.25
PGAP3	536.75	19.0	0.0	0.0	0.0	0.0	PGAP3 536.75
PGGT1B	1727.75	274.0	24.0	0.0	9.0	24.0	PGGT1B 1727.75
PGLYRP2	7.25	1.0	0.0	0.0	0.0	0.0	PGLYRP2 7.25
PGM1	368.25	308.0	20.0	0.0	3.0	20.0	PGM1 368.25
PGRMC2	411.0	90.0	5.0	1.0	8.0	5.0	PGRMC2 411.0
PGS1	1595.25	85.0	15.0	1.0	1.0	14.0	PGS1 1595.25
PHACTR1	229.0	47.0	0.0	0.0	0.0	0.0	PHACTR1 229.0
PHACTR2	6413.5	20.0	0.0	0.0	0.0	0.0	PHACTR2 6413.5
PHACTR3	17.25	2.0	0.0	0.0	0.0	0.0	PHACTR3 17.25
PHACTR4	4063.0	56.0	1.0	0.0	0.0	1.0	PHACTR4 4063.0
PHAX	975.25	67.0	5.0	0.0	0.0	5.0	PHAX 975.25
PHB2	3476.25	139.0	13.0	0.0	5.0	13.0	PHB2 3476.25
PHC1	3029.0	389.0	61.0	2.0	2.0	61.0	PHC1 3029.0
PHC2	267.25	42.0	6.0	0.0	0.0	6.0	PHC2 267.25
PHC3	17864.75	104.0	12.0	2.0	4.0	10.0	PHC3 17864.75
PHF1	1129.0	82.0	11.0	1.0	14.0	12.0	PHF1 1129.0
PHF10	1418.25	39.0	0.0	0.0	1.0	0.0	PHF10 1418.25
PHF11	934.25	1.0	0.0	0.0	0.0	0.0	PHF11 934.25
PHF12	3668.0	623.0	33.0	4.0	10.0	35.0	PHF12 3668.0
PHF13	71.5	376.0	23.0	1.0	5.0	23.0	PHF13 71.5
PHF14	1381.0	52.0	4.0	0.0	1.0	4.0	PHF14 1381.0
PHF19	1080.25	570.0	56.0	27.0	1.0	65.0	PHF19 1080.25
PHF20	1274.25	148.0	12.0	2.0	1.0	11.0	PHF20 1274.25
PHF20L1	2808.0	228.0	26.0	0.0	2.0	26.0	PHF20L1 2808.0
PHF21A	2498.75	110.0	20.0	0.0	1.0	20.0	PHF21A 2498.75
PHF3	2254.5	651.0	38.0	6.0	6.0	33.0	PHF3 2254.5
PHF6	1653.75	21.0	1.0	0.0	1.0	1.0	PHF6 1653.75
PHF7	70.0	267.0	32.0	6.0	19.0	37.0	PHF7 70.0
PHF8	2833.5	368.0	16.0	1.0	8.0	15.0	PHF8 2833.5
PHGDH	611.0	148.0	12.0	0.0	1.0	12.0	PHGDH 611.0
PHGR1	7.5	144.0	8.0	0.0	0.0	8.0	PHGR1 7.5
PHKA1	164.0	13.0	0.0	0.0	0.0	0.0	PHKA1 164.0
PHLDA1	1946.75	9.0	0.0	0.0	0.0	0.0	PHLDA1 1946.75
PHLDB1	742.25	35.0	3.0	0.0	0.0	3.0	PHLDB1 742.25
PHLDB2	258.25	270.0	10.0	0.0	0.0	10.0	PHLDB2 258.25
PHLDB3	283.5	20.0	4.0	2.0	0.0	5.0	PHLDB3 283.5
PHOSPHO1	41.25	122.0	20.0	4.0	10.0	18.0	PHOSPHO1 41.25
PHPT1	173.75	16.0	0.0	0.0	0.0	0.0	PHPT1 173.75
PHRF1	864.25	1.0	0.0	0.0	0.0	0.0	PHRF1 864.25
PHTF1	251.5	37.0	6.0	0.0	1.0	6.0	PHTF1 251.5
PHTF2	1070.75	181.0	8.0	0.0	0.0	8.0	PHTF2 1070.75
PHYH	154.25	62.0	4.0	0.0	1.0	4.0	PHYH 154.25
PHYHD1	86.25	21.0	1.0	0.0	0.0	1.0	PHYHD1 86.25
PI16	85.25	34.0	11.0	2.0	6.0	11.0	PI16 85.25
PI4KA	3872.0	52.0	2.0	0.0	3.0	2.0	PI4KA 3872.0
PI4KB	1277.75	219.0	31.0	4.0	5.0	27.0	PI4KB 1277.75
PIAS4	1562.25	2.0	0.0	0.0	0.0	0.0	PIAS4 1562.25
PICALM	4904.5	1972.0	109.0	0.0	8.0	109.0	PICALM 4904.5
PICK1	307.0	20.0	4.0	0.0	0.0	4.0	PICK1 307.0
PID1	2.5	24.0	0.0	0.0	0.0	0.0	PID1 2.5
PIEZO2	54.25	19.0	0.0	0.0	0.0	0.0	PIEZO2 54.25
PIFO	3.25	129.0	16.0	0.0	1.0	16.0	PIFO 3.25
PIGA	1124.25	39.0	12.0	2.0	7.0	11.0	PIGA 1124.25
PIGH	577.25	54.0	6.0	0.0	0.0	6.0	PIGH 577.25
PIGK	162.25	42.0	3.0	0.0	0.0	3.0	PIGK 162.25
PIGN	17267.25	234.0	26.0	0.0	2.0	26.0	PIGN 17267.25
PIGS	1236.0	76.0	6.0	0.0	0.0	6.0	PIGS 1236.0
PIGT	3581.5	172.0	15.0	0.0	6.0	15.0	PIGT 3581.5
PIGV	103.25	735.0	61.0	3.0	20.0	63.0	PIGV 103.25
PIGZ	29.25	15.0	3.0	0.0	0.0	3.0	PIGZ 29.25
PIH1D1	251.25	645.0	68.0	4.0	26.0	72.0	PIH1D1 251.25
PIH1D2	32.0	148.0	30.0	0.0	6.0	30.0	PIH1D2 32.0
PIK3AP1	212.0	13.0	0.0	0.0	0.0	0.0	PIK3AP1 212.0
PIK3C2A	1247.25	76.0	6.0	0.0	3.0	6.0	PIK3C2A 1247.25
PIK3C2B	1313.75	460.0	35.0	0.0	0.0	35.0	PIK3C2B 1313.75
PIK3C3	1902.5	230.0	12.0	0.0	0.0	12.0	PIK3C3 1902.5
PIK3CA	1249.25	1397.0	71.0	4.0	14.0	73.0	PIK3CA 1249.25
PIK3CB	933.5	471.0	24.0	0.0	5.0	24.0	PIK3CB 933.5
PIK3CG	523.25	211.0	17.0	0.0	0.0	17.0	PIK3CG 523.25
PIK3IP1	2718.75	82.0	14.0	0.0	4.0	14.0	PIK3IP1 2718.75
PIK3R1	4982.25	434.0	49.0	2.0	4.0	47.0	PIK3R1 4982.25
PIK3R4	379.25	152.0	11.0	1.0	1.0	10.0	PIK3R4 379.25
PIK3R5	2412.5	164.0	31.0	0.0	3.0	31.0	PIK3R5 2412.5
PIKFYVE	3886.5	1.0	1.0	0.0	1.0	1.0	PIKFYVE 3886.5
PILRA	67.0	1.0	0.0	0.0	0.0	0.0	PILRA 67.0
PIM2	5169.25	105.0	18.0	3.0	0.0	21.0	PIM2 5169.25
PIN1	605.0	89.0	4.0	0.0	3.0	4.0	PIN1 605.0
PINK1	1322.0	63.0	3.0	0.0	0.0	3.0	PINK1 1322.0
PINLYP	112.25	336.0	32.0	5.0	4.0	36.0	PINLYP 112.25
PIP5K1A	4006.5	21.0	0.0	0.0	0.0	0.0	PIP5K1A 4006.5
PIP5K1B	9.75	334.0	35.0	0.0	0.0	35.0	PIP5K1B 9.75
PIR	74.0	18.0	2.0	0.0	0.0	2.0	PIR 74.0
PISD	1029.25	355.0	29.0	0.0	4.0	29.0	PISD 1029.25
PITHD1	756.5	270.0	14.0	0.0	0.0	14.0	PITHD1 756.5
PITPNC1	1104.75	103.0	6.0	0.0	0.0	6.0	PITPNC1 1104.75
PITPNM1	787.25	26.0	0.0	0.0	0.0	0.0	PITPNM1 787.25
PITPNM2	739.75	109.0	12.0	0.0	10.0	12.0	PITPNM2 739.75
PITRM1	3140.75	13.0	0.0	0.0	0.0	0.0	PITRM1 3140.75
PIWIL1	59.25	354.0	2.0	0.0	0.0	2.0	PIWIL1 59.25
PJA1	358.0	61.0	4.0	0.0	3.0	4.0	PJA1 358.0
PJA2	1736.5	218.0	31.0	6.0	10.0	29.0	PJA2 1736.5
PKD1L1	261.75	264.0	16.0	0.0	0.0	16.0	PKD1L1 261.75
PKD1L3	15.0	54.0	2.0	0.0	0.0	2.0	PKD1L3 15.0
PKD2	466.5	2.0	0.0	0.0	0.0	0.0	PKD2 466.5
PKD2L2	219.25	19.0	0.0	0.0	2.0	0.0	PKD2L2 219.25
PKHD1	3.5	14.0	0.0	0.0	0.0	0.0	PKHD1 3.5
PKHD1L1	1.75	14.0	0.0	0.0	0.0	0.0	PKHD1L1 1.75
PKIA	289.25	215.0	1.0	0.0	3.0	1.0	PKIA 289.25
PKIB	122.75	4.0	0.0	0.0	0.0	0.0	PKIB 122.75
PKIG	71.5	28.0	5.0	1.0	0.0	5.0	PKIG 71.5
PKM	16657.5	527.0	27.0	2.0	5.0	26.0	PKM 16657.5
PKN2	923.5	43.0	2.0	1.0	0.0	2.0	PKN2 923.5
PLA2G12A	372.0	43.0	8.0	2.0	2.0	7.0	PLA2G12A 372.0
PLA2G4A	4.25	1.0	0.0	0.0	0.0	0.0	PLA2G4A 4.25
PLA2G4C	670.0	172.0	0.0	0.0	0.0	0.0	PLA2G4C 670.0
PLA2G6	486.25	22.0	1.0	0.0	0.0	1.0	PLA2G6 486.25
PLAA	1294.5	246.0	3.0	0.0	1.0	3.0	PLAA 1294.5
PLAC8	1389.75	527.0	54.0	2.0	1.0	55.0	PLAC8 1389.75
PLAC8L1	39.5	32.0	0.0	0.0	0.0	0.0	PLAC8L1 39.5
PLAGL1	567.25	116.0	21.0	1.0	6.0	21.0	PLAGL1 567.25
PLAGL2	9039.75	1.0	0.0	0.0	0.0	0.0	PLAGL2 9039.75
PLAT	213.75	105.0	6.0	0.0	2.0	6.0	PLAT 213.75
PLAU	12.0	1.0	0.0	0.0	0.0	0.0	PLAU 12.0
PLB1	13.0	393.0	11.0	1.0	2.0	12.0	PLB1 13.0
PLCB1	302.0	84.0	10.0	0.0	0.0	10.0	PLCB1 302.0
PLCB2	1338.5	34.0	7.0	0.0	0.0	7.0	PLCB2 1338.5
PLCB4	6.0	32.0	0.0	0.0	0.0	0.0	PLCB4 6.0
PLCD1	155.0	1.0	2.0	0.0	1.0	2.0	PLCD1 155.0
PLCD3	558.75	4.0	0.0	0.0	0.0	0.0	PLCD3 558.75
PLCD4	397.75	1.0	0.0	0.0	0.0	0.0	PLCD4 397.75
PLCE1	1022.5	1.0	0.0	0.0	0.0	0.0	PLCE1 1022.5
PLCG1	4002.25	110.0	11.0	0.0	0.0	11.0	PLCG1 4002.25
PLCH1	5.75	11.0	0.0	0.0	0.0	0.0	PLCH1 5.75
PLCH2	181.75	1.0	0.0	0.0	0.0	0.0	PLCH2 181.75
PLCL1	281.5	639.0	45.0	2.0	0.0	46.0	PLCL1 281.5
PLCXD2	852.5	168.0	31.0	5.0	3.0	35.0	PLCXD2 852.5
PLCXD3	3.5	3.0	0.0	0.0	0.0	0.0	PLCXD3 3.5
PLD1	189.75	73.0	2.0	0.0	0.0	2.0	PLD1 189.75
PLD3	702.75	1.0	0.0	0.0	0.0	0.0	PLD3 702.75
PLEK	154.5	24.0	2.0	0.0	0.0	2.0	PLEK 154.5
PLEK2	22.25	52.0	4.0	0.0	0.0	4.0	PLEK2 22.25
PLEKHA1	2083.25	178.0	18.0	0.0	5.0	18.0	PLEKHA1 2083.25
PLEKHA2	2483.25	279.0	18.0	0.0	0.0	18.0	PLEKHA2 2483.25
PLEKHA3	3026.0	59.0	7.0	0.0	1.0	7.0	PLEKHA3 3026.0
PLEKHA4	20.5	27.0	5.0	0.0	0.0	5.0	PLEKHA4 20.5
PLEKHA5	446.0	3.0	0.0	0.0	0.0	0.0	PLEKHA5 446.0
PLEKHA7	144.75	2.0	0.0	0.0	0.0	0.0	PLEKHA7 144.75
PLEKHA8	341.0	274.0	36.0	1.0	9.0	36.0	PLEKHA8 341.0
PLEKHB1	366.75	4.0	1.0	0.0	0.0	1.0	PLEKHB1 366.75
PLEKHB2	2408.75	322.0	16.0	0.0	3.0	16.0	PLEKHB2 2408.75
PLEKHF1	99.25	314.0	20.0	0.0	5.0	20.0	PLEKHF1 99.25
PLEKHF2	98.25	59.0	0.0	0.0	0.0	0.0	PLEKHF2 98.25
PLEKHG1	583.5	2.0	0.0	0.0	0.0	0.0	PLEKHG1 583.5
PLEKHG2	2032.5	195.0	13.0	0.0	4.0	13.0	PLEKHG2 2032.5
PLEKHG4	215.75	53.0	3.0	0.0	0.0	3.0	PLEKHG4 215.75
PLEKHG4B	78.25	1.0	0.0	0.0	0.0	0.0	PLEKHG4B 78.25
PLEKHG5	150.75	84.0	9.0	0.0	0.0	9.0	PLEKHG5 150.75
PLEKHH2	399.75	3.0	0.0	0.0	0.0	0.0	PLEKHH2 399.75
PLEKHM3	962.75	220.0	13.0	0.0	4.0	13.0	PLEKHM3 962.75
PLEKHO1	775.5	261.0	34.0	0.0	2.0	34.0	PLEKHO1 775.5
PLEKHS1	15.0	31.0	3.0	0.0	0.0	3.0	PLEKHS1 15.0
PLET1	34.5	21.0	0.0	0.0	0.0	0.0	PLET1 34.5
PLG	32.25	2.0	0.0	0.0	0.0	0.0	PLG 32.25
PLIN2	731.5	234.0	11.0	0.0	4.0	11.0	PLIN2 731.5
PLK4	371.75	34.0	0.0	0.0	0.0	0.0	PLK4 371.75
PLK5	401.75	18.0	0.0	0.0	0.0	0.0	PLK5 401.75
PLN	218.75	55.0	3.0	0.0	0.0	3.0	PLN 218.75
PLOD2	41.5	44.0	2.0	0.0	0.0	2.0	PLOD2 41.5
PLOD3	430.5	96.0	16.0	0.0	8.0	16.0	PLOD3 430.5
PLP1	7.25	22.0	0.0	0.0	0.0	0.0	PLP1 7.25
PLPP1	309.75	12.0	2.0	0.0	1.0	2.0	PLPP1 309.75
PLPP3	86.25	1.0	0.0	0.0	0.0	0.0	PLPP3 86.25
PLPP6	102.75	19.0	0.0	0.0	0.0	0.0	PLPP6 102.75
PLPPR2	73.75	1.0	0.0	0.0	0.0	0.0	PLPPR2 73.75
PLRG1	515.25	55.0	5.0	0.0	1.0	5.0	PLRG1 515.25
PLS1	118.0	3.0	0.0	0.0	0.0	0.0	PLS1 118.0
PLS3	113.75	1.0	0.0	0.0	0.0	0.0	PLS3 113.75
PLSCR1	162.25	222.0	5.0	0.0	0.0	5.0	PLSCR1 162.25
PLSCR2	3.0	32.0	0.0	0.0	0.0	0.0	PLSCR2 3.0
PLSCR4	0.25	233.0	8.0	0.0	0.0	8.0	PLSCR4 0.25
PLTP	32.25	1.0	0.0	0.0	0.0	0.0	PLTP 32.25
PLXDC1	482.0	743.0	96.0	5.0	23.0	96.0	PLXDC1 482.0
PLXNA2	5.25	58.0	2.0	0.0	0.0	2.0	PLXNA2 5.25
PLXNA4	168.5	16.0	0.0	0.0	0.0	0.0	PLXNA4 168.5
PLXNB1	70.0	21.0	4.0	0.0	1.0	4.0	PLXNB1 70.0
PM20D2	1167.0	41.0	1.0	0.0	0.0	1.0	PM20D2 1167.0
PMAIP1	1268.25	17.0	2.0	0.0	0.0	2.0	PMAIP1 1268.25
PMCH	1.5	4.0	0.0	0.0	0.0	0.0	PMCH 1.5
PMEL	201.75	838.0	76.0	0.0	9.0	76.0	PMEL 201.75
PMEPA1	87.0	95.0	11.0	2.0	2.0	11.0	PMEPA1 87.0
PMF1-BGLAP	17.0	156.0	13.0	0.0	4.0	13.0	PMF1-BGLAP 17.0
PMFBP1	55.25	10.0	0.0	0.0	0.0	0.0	PMFBP1 55.25
PMM2	1437.5	360.0	37.0	8.0	11.0	39.0	PMM2 1437.5
PMP2	7.0	2.0	0.0	0.0	0.0	0.0	PMP2 7.0
PMP22	2.0	51.0	1.0	0.0	0.0	1.0	PMP22 2.0
PMPCB	1135.25	311.0	24.0	5.0	7.0	21.0	PMPCB 1135.25
PMS1	717.0	1.0	0.0	0.0	0.0	0.0	PMS1 717.0
PMVK	439.5	78.0	10.0	1.0	4.0	11.0	PMVK 439.5
PNISR	6305.0	18.0	8.0	0.0	4.0	8.0	PNISR 6305.0
PNKP	311.5	14.0	4.0	0.0	2.0	4.0	PNKP 311.5
PNLDC1	19.75	11.0	4.0	0.0	0.0	4.0	PNLDC1 19.75
PNLIPRP1	113.0	3.0	0.0	0.0	0.0	0.0	PNLIPRP1 113.0
PNMA1	637.5	126.0	8.0	3.0	3.0	10.0	PNMA1 637.5
PNMA5	17.75	38.0	8.0	0.0	0.0	8.0	PNMA5 17.75
PNN	5071.5	137.0	7.0	1.0	1.0	7.0	PNN 5071.5
PNO1	2066.5	208.0	30.0	0.0	4.0	30.0	PNO1 2066.5
PNOC	4.75	315.0	25.0	0.0	0.0	25.0	PNOC 4.75
PNP	2140.0	33.0	9.0	0.0	2.0	9.0	PNP 2140.0
PNPLA1	112.5	21.0	1.0	0.0	0.0	1.0	PNPLA1 112.5
PNPLA4	128.25	37.0	0.0	0.0	0.0	0.0	PNPLA4 128.25
PNPLA8	373.5	114.0	10.0	4.0	4.0	8.0	PNPLA8 373.5
PNPO	3477.25	1.0	0.0	0.0	0.0	0.0	PNPO 3477.25
PNRC1	4701.0	69.0	7.0	1.0	1.0	7.0	PNRC1 4701.0
POC5	187.75	22.0	2.0	0.0	0.0	2.0	POC5 187.75
PODNL1	59.75	133.0	13.0	0.0	0.0	13.0	PODNL1 59.75
PODXL2	42.25	1.0	0.0	0.0	0.0	0.0	PODXL2 42.25
POF1B	6.5	5.0	0.0	0.0	0.0	0.0	POF1B 6.5
POFUT2	183.5	36.0	7.0	0.0	0.0	7.0	POFUT2 183.5
POGK	1512.25	20.0	1.0	0.0	0.0	1.0	POGK 1512.25
POGZ	7487.75	681.0	35.0	0.0	2.0	35.0	POGZ 7487.75
POLB	562.5	81.0	21.0	0.0	0.0	21.0	POLB 562.5
POLD1	604.25	108.0	17.0	2.0	7.0	17.0	POLD1 604.25
POLD2	1649.5	38.0	3.0	0.0	1.0	3.0	POLD2 1649.5
POLD3	1664.5	6.0	0.0	0.0	0.0	0.0	POLD3 1664.5
POLD4	590.5	42.0	4.0	0.0	0.0	4.0	POLD4 590.5
POLE4	346.75	33.0	1.0	0.0	1.0	1.0	POLE4 346.75
POLG	1688.75	22.0	1.0	0.0	0.0	1.0	POLG 1688.75
POLG2	382.25	12.0	1.0	0.0	1.0	1.0	POLG2 382.25
POLI	211.75	69.0	5.0	0.0	2.0	5.0	POLI 211.75
POLL	478.0	63.0	12.0	0.0	0.0	12.0	POLL 478.0
POLQ	201.75	150.0	12.0	0.0	5.0	12.0	POLQ 201.75
POLR1B	993.0	35.0	2.0	0.0	0.0	2.0	POLR1B 993.0
POLR1E	711.75	36.0	0.0	0.0	0.0	0.0	POLR1E 711.75
POLR2B	1685.25	120.0	12.0	0.0	3.0	12.0	POLR2B 1685.25
POLR2C	979.5	38.0	9.0	0.0	0.0	9.0	POLR2C 979.5
POLR2D	2519.25	40.0	0.0	0.0	2.0	0.0	POLR2D 2519.25
POLR2I	297.5	1.0	0.0	0.0	0.0	0.0	POLR2I 297.5
POLR2K	477.25	259.0	26.0	2.0	0.0	27.0	POLR2K 477.25
POLR2M	2220.75	22.0	3.0	0.0	0.0	3.0	POLR2M 2220.75
POLR3A	2274.0	168.0	19.0	1.0	2.0	19.0	POLR3A 2274.0
POLR3B	918.75	203.0	15.0	0.0	0.0	15.0	POLR3B 918.75
