GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
ERG	8.5	5.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	ERG 8.5
ERGIC1	1577.5	2.0	8.0	2.0	1.0	4.0	8.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	ERGIC1 1577.5
ERGIC3	2330.25	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ERGIC3 2330.25
ERI1	803.5	3.0	10.0	0.0	3.0	10.0	10.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	ERI1 803.5
ERICH5	2.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ERICH5 2.0
ERICH6B	3.25	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ERICH6B 3.25
ERLIN2	101.0	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ERLIN2 101.0
ERMN	135.25	84.0	156.0	43.0	19.0	169.0	9.0	147.0	1.0	42.0	0.0	19.0	8.0	161.0	ERMN 135.25
ERMP1	391.25	3.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	ERMP1 391.25
ERN2	112.0	1.0	5.0	3.0	2.0	2.0	5.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	ERN2 112.0
ERO1A	4817.0	2.0	9.0	0.0	1.0	9.0	2.0	7.0	0.0	0.0	1.0	0.0	2.0	7.0	ERO1A 4817.0
ERP27	651.25	43.0	46.0	2.0	9.0	47.0	2.0	44.0	0.0	2.0	0.0	9.0	2.0	45.0	ERP27 651.25
ERRFI1	135.75	14.0	12.0	2.0	1.0	12.0	2.0	10.0	1.0	1.0	0.0	1.0	2.0	10.0	ERRFI1 135.75
ERVFRD-1	52.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ERVFRD-1 52.25
ERVMER34-1	46.25	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	ERVMER34-1 46.25
ESAM	38.25	15.0	18.0	0.0	3.0	18.0	1.0	17.0	0.0	0.0	1.0	2.0	1.0	17.0	ESAM 38.25
ESM1	5.25	29.0	21.0	0.0	0.0	21.0	10.0	11.0	0.0	0.0	0.0	0.0	10.0	11.0	ESM1 5.25
ESPNP	2.0	4.0	15.0	3.0	1.0	11.0	15.0	0.0	3.0	0.0	1.0	0.0	11.0	0.0	ESPNP 2.0
ESR1	228.75	18.0	18.0	2.0	3.0	17.0	11.0	7.0	2.0	0.0	3.0	0.0	10.0	7.0	ESR1 228.75
ESR2	561.0	5.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ESR2 561.0
ESRP1	43.5	5.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	ESRP1 43.5
ESRP2	407.75	3.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	ESRP2 407.75
ESRRA	467.75	11.0	21.0	0.0	11.0	21.0	10.0	11.0	0.0	0.0	6.0	5.0	10.0	11.0	ESRRA 467.75
ESRRB	4.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ESRRB 4.75
ESYT1	6408.75	27.0	56.0	1.0	15.0	56.0	6.0	50.0	0.0	1.0	3.0	12.0	6.0	50.0	ESYT1 6408.75
ESYT2	8665.0	3.0	9.0	3.0	0.0	11.0	9.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	ESYT2 8665.0
ETFB	1063.25	1.0	3.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	ETFB 1063.25
ETHE1	174.25	13.0	23.0	4.0	2.0	26.0	10.0	13.0	1.0	3.0	2.0	0.0	10.0	16.0	ETHE1 174.25
ETS1	28484.0	13.0	30.0	9.0	4.0	33.0	6.0	24.0	4.0	5.0	4.0	0.0	8.0	25.0	ETS1 28484.0
ETS2	868.25	8.0	12.0	0.0	2.0	12.0	3.0	9.0	0.0	0.0	1.0	1.0	3.0	9.0	ETS2 868.25
ETV2	5.5	3.0	16.0	1.0	6.0	16.0	16.0	0.0	1.0	0.0	6.0	0.0	16.0	0.0	ETV2 5.5
ETV3	2006.25	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ETV3 2006.25
ETV5	31.75	12.0	9.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	ETV5 31.75
ETV6	4866.25	3.0	12.0	2.0	5.0	12.0	12.0	0.0	2.0	0.0	5.0	0.0	12.0	0.0	ETV6 4866.25
ETV7	44.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	ETV7 44.5
EVA1B	5.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	EVA1B 5.5
EVA1C	110.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EVA1C 110.0
EVC	89.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EVC 89.25
EVC2	36.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EVC2 36.0
EVI2A	817.25	36.0	42.0	3.0	4.0	42.0	6.0	36.0	0.0	3.0	0.0	4.0	6.0	36.0	EVI2A 817.25
EVI2B	4519.25	10.0	19.0	0.0	0.0	19.0	11.0	8.0	0.0	0.0	0.0	0.0	11.0	8.0	EVI2B 4519.25
EVI5	1032.0	4.0	13.0	1.0	3.0	13.0	13.0	0.0	1.0	0.0	3.0	0.0	13.0	0.0	EVI5 1032.0
EVL	4709.25	57.0	121.0	19.0	11.0	134.0	15.0	106.0	12.0	7.0	9.0	2.0	27.0	107.0	EVL 4709.25
EVPL	12.75	2.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	EVPL 12.75
EVPLL	3.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	EVPLL 3.0
EXOC1	430.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EXOC1 430.5
EXOC2	1086.75	2.0	3.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	EXOC2 1086.75
EXOC3L1	2.0	11.0	27.0	0.0	3.0	27.0	2.0	25.0	0.0	0.0	0.0	3.0	2.0	25.0	EXOC3L1 2.0
EXOC3L2	150.75	1.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	EXOC3L2 150.75
EXOC7	1959.5	7.0	8.0	2.0	1.0	9.0	0.0	8.0	0.0	2.0	0.0	1.0	0.0	9.0	EXOC7 1959.5
EXOSC2	1761.5	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	EXOSC2 1761.5
EXOSC4	277.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	EXOSC4 277.5
EXOSC6	4079.5	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	EXOSC6 4079.5
EXPH5	808.25	14.0	9.0	1.0	2.0	9.0	2.0	7.0	0.0	1.0	0.0	2.0	2.0	7.0	EXPH5 808.25
EXT1	712.0	4.0	5.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	EXT1 712.0
EXT2	562.25	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EXT2 562.25
EXTL1	12.25	1.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	EXTL1 12.25
EXTL3	790.0	3.0	8.0	1.0	2.0	7.0	8.0	0.0	1.0	0.0	2.0	0.0	7.0	0.0	EXTL3 790.0
EYA1	170.5	6.0	5.0	1.0	0.0	6.0	5.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	EYA1 170.5
EYA3	2407.5	10.0	12.0	0.0	1.0	12.0	2.0	10.0	0.0	0.0	0.0	1.0	2.0	10.0	EYA3 2407.5
EYS	939.25	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EYS 939.25
EZR	6588.75	35.0	41.0	5.0	2.0	41.0	5.0	36.0	0.0	5.0	0.0	2.0	5.0	36.0	EZR 6588.75
F10	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	F10 3.0
F11R	310.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	F11R 310.25
F12	8.5	24.0	72.0	0.0	11.0	72.0	28.0	44.0	0.0	0.0	3.0	8.0	28.0	44.0	F12 8.5
F2	6.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	F2 6.75
F2R	474.25	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	F2R 474.25
F2RL2	387.75	7.0	19.0	1.0	1.0	18.0	19.0	0.0	1.0	0.0	1.0	0.0	18.0	0.0	F2RL2 387.75
F2RL3	200.5	1.0	4.0	2.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	F2RL3 200.5
F5	6849.0	31.0	35.0	2.0	13.0	37.0	3.0	32.0	0.0	2.0	0.0	13.0	3.0	34.0	F5 6849.0
F7	24.0	2.0	5.0	4.0	0.0	6.0	5.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	F7 24.0
FA2H	24.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FA2H 24.0
FAAH	36.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAAH 36.5
FAAH2	384.75	10.0	12.0	0.0	2.0	12.0	2.0	10.0	0.0	0.0	0.0	2.0	2.0	10.0	FAAH2 384.75
FAAHP1	13.75	4.0	14.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	FAAHP1 13.75
FAAP20	475.75	3.0	9.0	3.0	2.0	9.0	9.0	0.0	3.0	0.0	2.0	0.0	9.0	0.0	FAAP20 475.75
FABP2	113.0	13.0	10.0	0.0	1.0	10.0	5.0	5.0	0.0	0.0	1.0	0.0	5.0	5.0	FABP2 113.0
FABP5	487.25	14.0	20.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	FABP5 487.25
FABP5P3	40.75	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	FABP5P3 40.75
FABP7	37.25	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FABP7 37.25
FADD	359.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FADD 359.25
FADS1	1092.5	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	FADS1 1092.5
FADS2	795.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FADS2 795.5
FADS6	71.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FADS6 71.5
FAH	298.75	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAH 298.75
FAHD2B	127.25	1.0	3.0	1.0	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	FAHD2B 127.25
FAIM2	2.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAIM2 2.5
FAM102A	12412.75	29.0	78.0	25.0	4.0	91.0	32.0	46.0	6.0	19.0	0.0	4.0	34.0	57.0	FAM102A 12412.75
FAM102B	723.5	11.0	23.0	1.0	4.0	22.0	2.0	21.0	0.0	1.0	2.0	2.0	2.0	20.0	FAM102B 723.5
FAM107A	1.0	3.0	4.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	FAM107A 1.0
FAM107B	2848.75	215.0	298.0	41.0	11.0	314.0	4.0	294.0	2.0	39.0	1.0	10.0	4.0	310.0	FAM107B 2848.75
FAM110B	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM110B 5.0
FAM110C	50.0	6.0	12.0	0.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	FAM110C 50.0
FAM110D	132.75	11.0	20.0	0.0	9.0	20.0	3.0	17.0	0.0	0.0	0.0	9.0	3.0	17.0	FAM110D 132.75
FAM111B	191.25	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	FAM111B 191.25
FAM114A1	113.25	5.0	14.0	1.0	1.0	13.0	10.0	4.0	1.0	0.0	1.0	0.0	9.0	4.0	FAM114A1 113.25
FAM117A	2267.0	4.0	11.0	7.0	0.0	18.0	11.0	0.0	7.0	0.0	0.0	0.0	18.0	0.0	FAM117A 2267.0
FAM117B	2409.25	4.0	10.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0	FAM117B 2409.25
FAM118A	765.0	16.0	30.0	4.0	0.0	28.0	4.0	26.0	2.0	2.0	0.0	0.0	3.0	25.0	FAM118A 765.0
FAM120A	5831.0	11.0	24.0	4.0	0.0	24.0	24.0	0.0	4.0	0.0	0.0	0.0	24.0	0.0	FAM120A 5831.0
FAM122B	653.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAM122B 653.5
FAM122C	1704.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAM122C 1704.0
FAM124B	38.5	6.0	6.0	0.0	0.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0	FAM124B 38.5
FAM131A	299.75	9.0	3.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	FAM131A 299.75
FAM131B	4.5	4.0	9.0	4.0	0.0	9.0	9.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	FAM131B 4.5
FAM133B	794.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM133B 794.5
FAM133DP	3.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM133DP 3.5
FAM135A	561.5	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	FAM135A 561.5
FAM13C	4.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM13C 4.25
FAM149A	61.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM149A 61.5
FAM151A	1.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAM151A 1.5
FAM155A	46.25	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM155A 46.25
FAM155B	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM155B 10.0
FAM157A	320.75	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAM157A 320.75
FAM160B1	701.5	8.0	13.0	1.0	2.0	13.0	7.0	6.0	1.0	0.0	2.0	0.0	7.0	6.0	FAM160B1 701.5
FAM163A	4.25	3.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	FAM163A 4.25
FAM167A	16.25	10.0	20.0	0.0	0.0	20.0	8.0	12.0	0.0	0.0	0.0	0.0	8.0	12.0	FAM167A 16.25
FAM169B	36.5	3.0	9.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	FAM169B 36.5
FAM171B	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM171B 8.0
FAM174B	191.0	5.0	14.0	4.0	7.0	12.0	14.0	0.0	4.0	0.0	7.0	0.0	12.0	0.0	FAM174B 191.0
FAM177B	6.0	14.0	21.0	3.0	2.0	19.0	7.0	14.0	3.0	0.0	2.0	0.0	5.0	14.0	FAM177B 6.0
FAM178B	76.0	3.0	11.0	1.0	0.0	12.0	11.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	FAM178B 76.0
FAM180A	5.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM180A 5.75
FAM180B	203.0	2.0	5.0	2.0	3.0	3.0	3.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	FAM180B 203.0
FAM181B	18.75	4.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	FAM181B 18.75
FAM183BP	19.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM183BP 19.5
FAM184A	363.75	47.0	35.0	0.0	4.0	35.0	4.0	31.0	0.0	0.0	0.0	4.0	4.0	31.0	FAM184A 363.75
FAM184B	38.25	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM184B 38.25
FAM186B	117.0	1.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	FAM186B 117.0
FAM189B	1272.5	2.0	6.0	0.0	0.0	6.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	FAM189B 1272.5
FAM193A	1607.5	3.0	2.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	FAM193A 1607.5
FAM201B	2.25	2.0	11.0	6.0	2.0	7.0	11.0	0.0	6.0	0.0	2.0	0.0	7.0	0.0	FAM201B 2.25
FAM207A	109.5	4.0	12.0	0.0	4.0	12.0	12.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	FAM207A 109.5
FAM209A	10.75	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAM209A 10.75
FAM209B	11.25	2.0	3.0	2.0	1.0	3.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	FAM209B 11.25
FAM20B	991.25	5.0	4.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	FAM20B 991.25
FAM210B	612.0	1.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	FAM210B 612.0
FAM214B	59.75	17.0	23.0	0.0	3.0	23.0	3.0	20.0	0.0	0.0	1.0	2.0	3.0	20.0	FAM214B 59.75
FAM219B	2622.0	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	FAM219B 2622.0
FAM220A	112.0	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	FAM220A 112.0
FAM221A	1710.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAM221A 1710.25
FAM234B	411.75	3.0	9.0	4.0	2.0	11.0	5.0	4.0	4.0	0.0	2.0	0.0	7.0	4.0	FAM234B 411.75
FAM238A	47.75	3.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	FAM238A 47.75
FAM238B	3.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM238B 3.25
FAM238C	47.0	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	FAM238C 47.0
FAM24B	57.25	24.0	30.0	3.0	0.0	27.0	9.0	21.0	3.0	0.0	0.0	0.0	6.0	21.0	FAM24B 57.25
FAM3B	18.5	6.0	7.0	1.0	1.0	8.0	4.0	3.0	1.0	0.0	1.0	0.0	5.0	3.0	FAM3B 18.5
FAM3C	848.75	22.0	21.0	0.0	0.0	21.0	4.0	17.0	0.0	0.0	0.0	0.0	4.0	17.0	FAM3C 848.75
FAM43A	183.25	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	FAM43A 183.25
FAM50A	847.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	FAM50A 847.75
FAM50B	21.25	3.0	3.0	1.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	FAM50B 21.25
FAM53B	1163.5	11.0	22.0	0.0	0.0	22.0	15.0	7.0	0.0	0.0	0.0	0.0	15.0	7.0	FAM53B 1163.5
FAM71A	6.0	5.0	11.0	0.0	1.0	11.0	11.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	FAM71A 6.0
FAM71B	3.0	44.0	104.0	4.0	2.0	106.0	4.0	100.0	0.0	4.0	0.0	2.0	4.0	102.0	FAM71B 3.0
FAM72C	27.25	20.0	56.0	4.0	0.0	56.0	56.0	0.0	4.0	0.0	0.0	0.0	56.0	0.0	FAM72C 27.25
FAM78A	1670.5	34.0	59.0	7.0	4.0	60.0	20.0	39.0	4.0	3.0	3.0	1.0	19.0	41.0	FAM78A 1670.5
FAM78B	7.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM78B 7.25
FAM81B	3.25	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAM81B 3.25
FAM83A	16.25	3.0	14.0	2.0	6.0	12.0	14.0	0.0	2.0	0.0	6.0	0.0	12.0	0.0	FAM83A 16.25
FAM83C	3.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	FAM83C 3.5
FAM83D	50.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAM83D 50.25
FAM83E	52.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	FAM83E 52.0
FAM83F	663.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAM83F 663.75
FAM83G	377.25	4.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	FAM83G 377.25
FAM89A	226.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	FAM89A 226.0
FAM8A1	306.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	FAM8A1 306.5
FAM90A1	22.75	4.0	12.0	2.0	3.0	11.0	12.0	0.0	2.0	0.0	3.0	0.0	11.0	0.0	FAM90A1 22.75
FAM91A1	2348.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FAM91A1 2348.5
FAM92A1P2	231.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM92A1P2 231.5
FAM92B	5.25	3.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	FAM92B 5.25
FAM95C	81.25	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM95C 81.25
FAM9A	3.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	FAM9A 3.75
FAM9B	279.5	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	FAM9B 279.5
FAM9C	269.0	11.0	28.0	4.0	1.0	31.0	28.0	0.0	4.0	0.0	1.0	0.0	31.0	0.0	FAM9C 269.0
FANCC	812.0	5.0	5.0	1.0	5.0	5.0	0.0	5.0	0.0	1.0	0.0	5.0	0.0	5.0	FANCC 812.0
FANCE	130.25	3.0	14.0	0.0	4.0	14.0	4.0	10.0	0.0	0.0	0.0	4.0	4.0	10.0	FANCE 130.25
FAR2	229.75	6.0	21.0	4.0	4.0	15.0	20.0	1.0	4.0	0.0	4.0	0.0	14.0	1.0	FAR2 229.75
FAR2P2	12.25	2.0	14.0	0.0	2.0	14.0	14.0	0.0	0.0	0.0	2.0	0.0	14.0	0.0	FAR2P2 12.25
FARP1	869.25	5.0	5.0	1.0	2.0	4.0	2.0	3.0	1.0	0.0	2.0	0.0	1.0	3.0	FARP1 869.25
FARSA	1124.25	1.0	6.0	3.0	1.0	2.0	6.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	FARSA 1124.25
FARSB	898.75	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	FARSB 898.75
FASLG	244.25	16.0	29.0	0.0	0.0	29.0	13.0	16.0	0.0	0.0	0.0	0.0	13.0	16.0	FASLG 244.25
FASN	7980.0	2.0	5.0	3.0	0.0	5.0	5.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	FASN 7980.0
FASTK	418.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	FASTK 418.5
FAT1	18.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAT1 18.0
FAT2	56.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	FAT2 56.0
FAXC	396.25	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	FAXC 396.25
FAXDC2	444.5	45.0	39.0	2.0	8.0	39.0	2.0	37.0	0.0	2.0	0.0	8.0	2.0	37.0	FAXDC2 444.5
FBLIM1	1021.0	5.0	30.0	11.0	13.0	21.0	27.0	3.0	11.0	0.0	13.0	0.0	18.0	3.0	FBLIM1 1021.0
FBLN1	148.0	2.0	4.0	2.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	FBLN1 148.0
FBLN5	150.5	1.0	4.0	2.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	FBLN5 150.5
FBLN7	838.75	26.0	29.0	2.0	1.0	29.0	9.0	20.0	1.0	1.0	0.0	1.0	9.0	20.0	FBLN7 838.75
