GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
AJUBA	31.0	11.0	12.0	13.0	2.0	19.0	5.0	7.0	7.0	6.0	1.0	1.0	6.0	13.0	AJUBA 31.0
AK1	107.33333333333331	4.0	7.0	7.0	1.0	10.0	7.0	0.0	7.0	0.0	1.0	0.0	10.0	0.0	AK1 107.33333333333331
AK2	3229.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	AK2 3229.0
AK9	657.8333333333334	41.0	60.0	9.0	5.0	68.0	4.0	56.0	4.0	5.0	0.0	5.0	8.0	60.0	AK9 657.8333333333334
AKAP10	775.6666666666666	15.0	8.0	6.0	3.0	14.0	2.0	6.0	0.0	6.0	0.0	3.0	2.0	12.0	AKAP10 775.6666666666666
AKAP12	36.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKAP12 36.5
AKAP17A	384.8333333333333	12.0	13.0	0.0	0.0	13.0	3.0	10.0	0.0	0.0	0.0	0.0	3.0	10.0	AKAP17A 384.8333333333333
AKAP6	87.66666666666667	3.0	11.0	0.0	2.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	AKAP6 87.66666666666667
AKAP7	458.5	8.0	5.0	2.0	0.0	6.0	1.0	4.0	1.0	1.0	0.0	0.0	2.0	4.0	AKAP7 458.5
AKAP8L	332.0	8.0	13.0	3.0	4.0	14.0	4.0	9.0	0.0	3.0	1.0	3.0	4.0	10.0	AKAP8L 332.0
AKIRIN1	937.8333333333334	2.0	1.0	3.0	1.0	4.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	AKIRIN1 937.8333333333334
AKNA	1688.8333333333333	6.0	7.0	6.0	2.0	12.0	7.0	0.0	6.0	0.0	2.0	0.0	12.0	0.0	AKNA 1688.8333333333333
AKNAD1	34.0	3.0	5.0	2.0	0.0	5.0	5.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	AKNAD1 34.0
AKR1A1	2765.833333333333	1.0	2.0	1.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	AKR1A1 2765.833333333333
AKR1B1	3631.6666666666665	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	AKR1B1 3631.6666666666665
AKR1B10	14.0	3.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	AKR1B10 14.0
AKR1B15	210.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	AKR1B15 210.0
AKR1C2	5.833333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKR1C2 5.833333333333333
AKR1D1	36.66666666666666	1.0	2.0	7.0	1.0	7.0	2.0	0.0	7.0	0.0	1.0	0.0	7.0	0.0	AKR1D1 36.66666666666666
AKR1E2	13.666666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AKR1E2 13.666666666666666
AKT1	481.1666666666667	2.0	2.0	1.0	2.0	2.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	AKT1 481.1666666666667
AKT3	845.8333333333334	21.0	14.0	3.0	1.0	13.0	7.0	7.0	1.0	2.0	1.0	0.0	8.0	5.0	AKT3 845.8333333333334
AKTIP	985.8333333333334	66.0	32.0	10.0	15.0	32.0	1.0	31.0	0.0	10.0	0.0	15.0	1.0	31.0	AKTIP 985.8333333333334
ALDH16A1	269.1666666666667	3.0	6.0	0.0	0.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0	ALDH16A1 269.1666666666667
ALDH1A3	7.166666666666667	4.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	ALDH1A3 7.166666666666667
ALDH3B1	328.3333333333333	3.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ALDH3B1 328.3333333333333
ALDH8A1	55.5	14.0	10.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	ALDH8A1 55.5
ALDOB	4.166666666666667	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	ALDOB 4.166666666666667
ALDOC	4188.666666666667	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	ALDOC 4188.666666666667
ALG1L	27.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ALG1L 27.5
ALG1L2	22.83333333333333	3.0	16.0	0.0	1.0	16.0	16.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	ALG1L2 22.83333333333333
ALG9	368.5	8.0	16.0	4.0	2.0	12.0	4.0	12.0	1.0	3.0	0.0	2.0	2.0	10.0	ALG9 368.5
ALKBH2	287.3333333333333	12.0	11.0	1.0	2.0	10.0	2.0	9.0	0.0	1.0	1.0	1.0	2.0	8.0	ALKBH2 287.3333333333333
ALKBH3	621.8333333333334	17.0	7.0	2.0	4.0	8.0	1.0	6.0	1.0	1.0	0.0	4.0	1.0	7.0	ALKBH3 621.8333333333334
ALOX12B	22.166666666666668	4.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	ALOX12B 22.166666666666668
ALOX15B	17.5	4.0	12.0	4.0	5.0	11.0	11.0	1.0	4.0	0.0	4.0	1.0	10.0	1.0	ALOX15B 17.5
ALOX5	8.333333333333334	2.0	3.0	3.0	1.0	2.0	3.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	ALOX5 8.333333333333334
ALOX5AP	8375.166666666666	3.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ALOX5AP 8375.166666666666
ALPK1	384.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	ALPK1 384.0
ALPK2	4.666666666666667	12.0	5.0	0.0	0.0	5.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	ALPK2 4.666666666666667
ALPK3	3.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ALPK3 3.0
ALPP	55.333333333333336	2.0	1.0	3.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	ALPP 55.333333333333336
ALS2CL	28.166666666666668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALS2CL 28.166666666666668
AMBRA1	369.0	4.0	2.0	2.0	4.0	4.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	4.0	AMBRA1 369.0
AMER2	14.833333333333334	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMER2 14.833333333333334
AMER3	42.16666666666666	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	AMER3 42.16666666666666
AMIGO1	26.166666666666668	3.0	9.0	1.0	1.0	10.0	9.0	0.0	1.0	0.0	1.0	0.0	10.0	0.0	AMIGO1 26.166666666666668
AMIGO3	47.333333333333336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMIGO3 47.333333333333336
AMN1	299.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	AMN1 299.0
AMPD1	1.6666666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMPD1 1.6666666666666667
AMPD3	206.33333333333331	3.0	2.0	2.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	AMPD3 206.33333333333331
AMT	1050.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMT 1050.0
AMY2A	1.5	2.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	AMY2A 1.5
AMY2B	148.83333333333334	4.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	AMY2B 148.83333333333334
AMZ1	57.66666666666666	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AMZ1 57.66666666666666
AMZ2P1	1377.1666666666667	1.0	2.0	2.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	AMZ2P1 1377.1666666666667
ANGPT1	60.833333333333336	9.0	8.0	0.0	0.0	8.0	1.0	7.0	0.0	0.0	0.0	0.0	1.0	7.0	ANGPT1 60.833333333333336
ANGPT2	127.83333333333331	4.0	4.0	2.0	0.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	ANGPT2 127.83333333333331
ANGPT4	50.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ANGPT4 50.0
ANGPTL4	41.16666666666666	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ANGPTL4 41.16666666666666
ANGPTL6	1.3333333333333333	2.0	3.0	1.0	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	ANGPTL6 1.3333333333333333
ANGPTL7	1.3333333333333333	2.0	3.0	2.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	ANGPTL7 1.3333333333333333
ANK1	23.33333333333333	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ANK1 23.33333333333333
ANK3	815.0	9.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	ANK3 815.0
ANKAR	330.6666666666667	5.0	4.0	3.0	2.0	4.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	3.0	ANKAR 330.6666666666667
ANKDD1A	168.33333333333334	7.0	8.0	0.0	0.0	8.0	5.0	3.0	0.0	0.0	0.0	0.0	5.0	3.0	ANKDD1A 168.33333333333334
ANKLE2	1148.8333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ANKLE2 1148.8333333333333
ANKMY1	406.0	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	ANKMY1 406.0
ANKRD11	1700.0	3.0	7.0	2.0	1.0	9.0	1.0	6.0	0.0	2.0	1.0	0.0	1.0	8.0	ANKRD11 1700.0
ANKRD13A	944.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	ANKRD13A 944.0
ANKRD13B	2.1666666666666665	3.0	6.0	1.0	1.0	7.0	6.0	0.0	1.0	0.0	1.0	0.0	7.0	0.0	ANKRD13B 2.1666666666666665
ANKRD13D	718.5	4.0	7.0	2.0	1.0	9.0	3.0	4.0	0.0	2.0	0.0	1.0	3.0	6.0	ANKRD13D 718.5
ANKRD20A19P	31.83333333333333	2.0	4.0	2.0	2.0	3.0	4.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	ANKRD20A19P 31.83333333333333
ANKRD20A5P	49.16666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKRD20A5P 49.16666666666666
ANKRD22	12.166666666666666	4.0	3.0	1.0	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	ANKRD22 12.166666666666666
ANKRD23	91.66666666666669	2.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	ANKRD23 91.66666666666669
ANKRD28	1864.6666666666667	1.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	ANKRD28 1864.6666666666667
ANKRD33B	51.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ANKRD33B 51.5
ANKRD35	154.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ANKRD35 154.5
ANKRD44	5555.5	3.0	5.0	5.0	1.0	10.0	4.0	1.0	1.0	4.0	0.0	1.0	5.0	5.0	ANKRD44 5555.5
ANKRD45	43.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKRD45 43.5
ANKRD46	308.3333333333333	31.0	30.0	10.0	2.0	34.0	2.0	28.0	0.0	10.0	0.0	2.0	2.0	32.0	ANKRD46 308.3333333333333
ANKRD61	1.6666666666666667	9.0	5.0	1.0	3.0	5.0	3.0	2.0	1.0	0.0	2.0	1.0	3.0	2.0	ANKRD61 1.6666666666666667
ANKRD62	55.66666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKRD62 55.66666666666666
ANKRD65	6.166666666666667	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ANKRD65 6.166666666666667
ANKRD7	6.166666666666667	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ANKRD7 6.166666666666667
ANKRD9	156.0	2.0	7.0	0.0	2.0	7.0	7.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	ANKRD9 156.0
ANKS4B	217.83333333333331	2.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	ANKS4B 217.83333333333331
ANKS6	153.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANKS6 153.0
ANO5	4.333333333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	ANO5 4.333333333333333
ANO6	272.3333333333333	4.0	16.0	12.0	8.0	12.0	16.0	0.0	12.0	0.0	8.0	0.0	12.0	0.0	ANO6 272.3333333333333
ANO7	150.33333333333334	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ANO7 150.33333333333334
ANO9	524.3333333333334	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ANO9 524.3333333333334
ANP32A	1666.8333333333333	7.0	11.0	5.0	4.0	15.0	6.0	5.0	4.0	1.0	4.0	0.0	10.0	5.0	ANP32A 1666.8333333333333
ANTXR2	51.66666666666666	7.0	3.0	1.0	0.0	4.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	ANTXR2 51.66666666666666
ANTXRL	1.6666666666666667	4.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	ANTXRL 1.6666666666666667
ANTXRLP1	8.333333333333334	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	ANTXRLP1 8.333333333333334
ANXA1	5977.833333333333	15.0	7.0	5.0	2.0	9.0	2.0	5.0	2.0	3.0	1.0	1.0	3.0	6.0	ANXA1 5977.833333333333
ANXA13	30.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANXA13 30.5
ANXA2	397.1666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANXA2 397.1666666666667
ANXA4	683.8333333333334	1.0	5.0	2.0	1.0	6.0	5.0	0.0	2.0	0.0	1.0	0.0	6.0	0.0	ANXA4 683.8333333333334
ANXA6	5247.666666666667	1.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	ANXA6 5247.666666666667
ANXA9	20.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANXA9 20.5
AOAH	385.5	5.0	6.0	3.0	1.0	5.0	0.0	6.0	0.0	3.0	1.0	0.0	0.0	5.0	AOAH 385.5
AOC2	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AOC2 11.0
AP1B1P1	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AP1B1P1 2.0
AP1G1	1094.1666666666667	34.0	24.0	12.0	10.0	27.0	0.0	24.0	0.0	12.0	0.0	10.0	0.0	27.0	AP1G1 1094.1666666666667
AP1G2	5732.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AP1G2 5732.5
AP1M2	32.833333333333336	9.0	6.0	0.0	0.0	6.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	AP1M2 32.833333333333336
AP1S1	356.5	4.0	6.0	1.0	1.0	5.0	4.0	2.0	1.0	0.0	1.0	0.0	3.0	2.0	AP1S1 356.5
AP1S3	148.66666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AP1S3 148.66666666666666
AP2A2	235.33333333333331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AP2A2 235.33333333333331
AP2M1	8050.0	11.0	7.0	1.0	5.0	7.0	0.0	7.0	0.0	1.0	0.0	5.0	0.0	7.0	AP2M1 8050.0
AP2S1	820.1666666666666	3.0	5.0	0.0	2.0	5.0	1.0	4.0	0.0	0.0	2.0	0.0	1.0	4.0	AP2S1 820.1666666666666
AP3D1	732.3333333333334	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AP3D1 732.3333333333334
AP3M2	659.6666666666666	23.0	14.0	4.0	8.0	16.0	2.0	12.0	2.0	2.0	1.0	7.0	3.0	13.0	AP3M2 659.6666666666666
AP5S1	1152.6666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AP5S1 1152.6666666666667
APBA2	48.0	12.0	6.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	APBA2 48.0
APBB1	644.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	APBB1 644.0
APBB1IP	1570.6666666666667	2.0	4.0	3.0	0.0	4.0	4.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	APBB1IP 1570.6666666666667
APBB2	48.0	5.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	APBB2 48.0
APC2	11.833333333333334	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	APC2 11.833333333333334
APCDD1	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	APCDD1 15.0
APEH	1445.1666666666667	2.0	3.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	APEH 1445.1666666666667
APEX2	1602.6666666666667	6.0	6.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	APEX2 1602.6666666666667
API5	2603.1666666666665	7.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	API5 2603.1666666666665
APLN	1.6666666666666667	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	APLN 1.6666666666666667
APLP1	43.833333333333336	3.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	APLP1 43.833333333333336
APMAP	1942.0	6.0	5.0	1.0	1.0	5.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	3.0	APMAP 1942.0
APOA1	11.333333333333334	3.0	4.0	8.0	0.0	8.0	4.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	APOA1 11.333333333333334
APOA2	10.833333333333334	17.0	13.0	7.0	4.0	13.0	1.0	12.0	1.0	6.0	0.0	4.0	1.0	12.0	APOA2 10.833333333333334
APOBEC2	84.16666666666667	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	APOBEC2 84.16666666666667
APOBEC3B	43.16666666666666	11.0	9.0	1.0	0.0	10.0	3.0	6.0	0.0	1.0	0.0	0.0	3.0	7.0	APOBEC3B 43.16666666666666
APOBEC3G	4102.666666666667	5.0	7.0	2.0	0.0	8.0	3.0	4.0	2.0	0.0	0.0	0.0	4.0	4.0	APOBEC3G 4102.666666666667
APOBEC3H	262.1666666666667	6.0	4.0	2.0	0.0	5.0	2.0	2.0	2.0	0.0	0.0	0.0	3.0	2.0	APOBEC3H 262.1666666666667
APOD	4.666666666666667	5.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	APOD 4.666666666666667
APOE	125.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	APOE 125.0
APOH	7.666666666666667	14.0	9.0	5.0	1.0	12.0	0.0	9.0	0.0	5.0	0.0	1.0	0.0	12.0	APOH 7.666666666666667
APOL1	1110.6666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	APOL1 1110.6666666666667
APOL3	1954.5	2.0	3.0	4.0	1.0	7.0	3.0	0.0	4.0	0.0	1.0	0.0	7.0	0.0	APOL3 1954.5
APOL4	1677.3333333333333	5.0	4.0	3.0	1.0	7.0	4.0	0.0	3.0	0.0	1.0	0.0	7.0	0.0	APOL4 1677.3333333333333
APOL6	2898.6666666666665	6.0	11.0	4.0	1.0	11.0	6.0	5.0	4.0	0.0	1.0	0.0	6.0	5.0	APOL6 2898.6666666666665
APOLD1	295.3333333333333	7.0	16.0	6.0	5.0	16.0	8.0	8.0	0.0	6.0	2.0	3.0	8.0	8.0	APOLD1 295.3333333333333
APPL1	1190.8333333333333	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	APPL1 1190.8333333333333
AQP1	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AQP1 2.0
AQP6	22.666666666666668	3.0	3.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	AQP6 22.666666666666668
AQP7	30.83333333333333	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AQP7 30.83333333333333
AQP7P1	4.166666666666667	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AQP7P1 4.166666666666667
AQP8	7.5	3.0	4.0	2.0	1.0	2.0	4.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	AQP8 7.5
AR	6.666666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AR 6.666666666666667
ARAF	3645.5	3.0	4.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	ARAF 3645.5
ARAP1	756.1666666666666	14.0	17.0	3.0	2.0	19.0	5.0	12.0	3.0	0.0	1.0	1.0	7.0	12.0	ARAP1 756.1666666666666
ARAP3	33.666666666666664	3.0	5.0	0.0	0.0	5.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	ARAP3 33.666666666666664
ARC	1.6666666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ARC 1.6666666666666667
ARF3	1268.3333333333333	11.0	13.0	2.0	2.0	14.0	2.0	11.0	0.0	2.0	1.0	1.0	2.0	12.0	ARF3 1268.3333333333333
ARF6	10561.5	6.0	29.0	14.0	7.0	41.0	9.0	20.0	2.0	12.0	3.0	4.0	9.0	32.0	ARF6 10561.5
ARFGEF1	878.6666666666666	3.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	ARFGEF1 878.6666666666666
ARG1	20.166666666666668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ARG1 20.166666666666668
ARGFXP2	23.666666666666668	1.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	ARGFXP2 23.666666666666668
ARGLU1	2121.833333333333	11.0	5.0	2.0	1.0	7.0	2.0	3.0	0.0	2.0	0.0	1.0	2.0	5.0	ARGLU1 2121.833333333333
ARHGAP10	646.6666666666666	22.0	10.0	7.0	3.0	14.0	1.0	9.0	0.0	7.0	0.0	3.0	1.0	13.0	ARHGAP10 646.6666666666666
ARHGAP15	8202.166666666666	32.0	15.0	10.0	1.0	23.0	1.0	14.0	0.0	10.0	0.0	1.0	1.0	22.0	ARHGAP15 8202.166666666666
ARHGAP22	142.83333333333334	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ARHGAP22 142.83333333333334
ARHGAP24	348.1666666666667	5.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ARHGAP24 348.1666666666667
ARHGAP25	1972.6666666666667	43.0	18.0	6.0	3.0	23.0	0.0	18.0	0.0	6.0	0.0	3.0	0.0	23.0	ARHGAP25 1972.6666666666667
ARHGAP27	511.3333333333333	3.0	3.0	2.0	1.0	4.0	2.0	1.0	2.0	0.0	1.0	0.0	3.0	1.0	ARHGAP27 511.3333333333333
ARHGAP29	160.83333333333334	3.0	6.0	1.0	0.0	5.0	6.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	ARHGAP29 160.83333333333334
ARHGAP30	1836.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ARHGAP30 1836.0
ARHGAP33	13.333333333333334	1.0	2.0	2.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	ARHGAP33 13.333333333333334
ARHGAP35	938.6666666666666	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ARHGAP35 938.6666666666666
ARHGAP4	284.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ARHGAP4 284.5
ARHGAP42	2.333333333333333	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ARHGAP42 2.333333333333333
ARHGAP5	1328.6666666666667	42.0	24.0	0.0	5.0	24.0	0.0	24.0	0.0	0.0	1.0	4.0	0.0	24.0	ARHGAP5 1328.6666666666667
ARHGAP6	58.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ARHGAP6 58.5
ARHGAP8	110.66666666666669	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ARHGAP8 110.66666666666669
