baitID	oeID	distance	ABC.Score	score	merged_score
248861	248848	-59226	0	5.76697143224274	5.76697143224274
248861	248877	41695	0	5.65517340881712	5.65517340881712
248861	248880	48361	0.026765	7.25143320015928	7.25143320015928
248861	248913	167630	0	5.11288481417804	5.11288481417804
248861	248923	187349	0	8.31655195451598	8.31655195451598
248867	248883	38922	0	5.03561457507315	5.03561457507315
248870	248877	23274	0	6.56572629552528	6.56572629552528
248870	248880	29940	0.03905	15.115165584497	15.115165584497
248870	248899	85345	0	7.4313913105174	7.4313913105174
248887	248909	74173	0	6.97196773936668	6.97196773936668
248887	248942	173707	0	12.7692776819092	12.7692776819092
248887	248948	196528	0	5.62278130125172	5.62278130125172
248896	248860	-101322	0	6.03838840608668	6.03838840608668
248896	248877	-57146	0	6.68917036107737	6.68917036107737
248919	248877	-137554	0	8.90151125013352	8.90151125013352
248919	248880	-130888	0.013519	10.0727995488451	10.0727995488451
248919	248880	-130888	0.013483	10.0727995488451	10.0727995488451
248919	248883	-122760	0	5.78275532711949	5.78275532711949
248919	248899	-75483	0	5.21613855143147	5.21613855143147
248919	248921	2696	0	6.90120509957862	6.90120509957862
248919	248923	8100	0	6.90208020883713	6.90208020883713
248944	248949	24399.5	0.04288	0	5.1
248944	248950	25444	0.04288	0.303638798964546	5.1
248950	248949	1617.5	0.043875	0	5.1
248957	248949	-17732	0.042884	0.0728034443938972	5.1
248957	248950	-15316	0.042884	0.0795097567396654	5.1
248959	248964	24117	0	5.51867423252754	5.51867423252754
248959	248965	28299	0	5.23003908779137	5.23003908779137
248966	248921	-141277	0	8.31606404201538	8.31606404201538
248966	248960	-27953	0	7.54599193991973	7.54599193991973
248966	248964	-6540	0	8.47348745487415	8.47348745487415
248970	248966	-14029	0	5.14515435640448	5.14515435640448
248970	248980	38799	0	5.17668393777283	5.17668393777283
248970	248986	57476	0	6.34337869018675	6.34337869018675
248980	248971	-35701	0	7.2961665614739	7.2961665614739
248980	248974	-26276	0	5.73585220648502	5.73585220648502
248980	248975	-20627	0	9.86404401302398	9.86404401302398
248986	248971	-54378	0	6.6509149940597	6.6509149940597
248986	248974	-44953	0	5.61739500160868	5.61739500160868
248986	248975	-39304	0	6.15009837957271	6.15009837957271
248986	248981	-15233	0	9.82884504100261	9.82884504100261
248987	248981	-15785	0	5.0062307663113	5.0062307663113
249029	249049	80976	0	6.10371742424916	6.10371742424916
249039	249007	-136924	0	6.71600519439926	6.71600519439926
249047	249040	-31046	0	7.5512642998215	7.5512642998215
249049	249029	-80976	0	11.8808412544901	11.8808412544901
249049	249039	-35085	0	5.72393135363874	5.72393135363874
249070	249096	123189	0	7.77868756722309	7.77868756722309
249070	249110	197302	0.005304	5.3159280769838	5.3159280769838
249070	249192	636473	0.005819	6.13039167989582	6.13039167989582
249070	249192	636473	0.003345	6.13039167989582	6.13039167989582
249070	249193	641967	0	6.14075358213154	6.14075358213154
249070	249194	647403	0	6.23907266606979	6.23907266606979
249093	249108	67839	0.008258	5.13051360709796	5.13051360709796
249093	249108	67839	0.008591	5.13051360709796	5.13051360709796
249093	249108	67839	0.008338	5.13051360709796	5.13051360709796
249093	249108	67839	0.008674	5.13051360709796	5.13051360709796
249093	249113	95356	0	6.68957127730983	6.68957127730983
249093	249131	192883	0	5.15639943267254	5.15639943267254
249095	249101	29659	0.021454	6.47360968821847	6.47360968821847
249095	249101	29659	0.007364	6.47360968821847	6.47360968821847
249095	249192	516606	0.009882	5.62257795120736	5.62257795120736
249095	249192	516606	0.00568	5.62257795120736	5.62257795120736
249173	249182	49184.5	0.051586	0	5.1
249173	249184	56610.5	0.042249	0	5.1
249189	249182	-34406	0.057661	0.66876096796427	5.1
249189	249184	-23488	0.057777	0.451334510155182	5.1
249190	249182	35028.5	0.055343	0	5.1
249190	249184	27602.5	0.055503	0	5.1
249202	249058	-747228	0	7.66413752966388	7.66413752966388
249202	249067	-699231	0	5.52556979399587	5.52556979399587
249237	249246	46757	0	8.42818172662696	8.42818172662696
249261	249225	-183231	0.012502	8.25851216068983	8.25851216068983
249261	249228	-167678	0	6.13101288579702	6.13101288579702
249261	249229	-162185	0.00564	7.83868154323311	7.83868154323311
249261	249235	-128220	0.034552	14.6608315726123	14.6608315726123
249261	249235	-128220	0.021933	14.6608315726123	14.6608315726123
249274	249225	-242185	0.004957	6.83925709617711	6.83925709617711
249274	249226	-236950	0	5.15874646851637	5.15874646851637
249274	249235	-187174	0.026156	7.7736394226792	7.7736394226792
249274	249235	-187174	0.017837	7.7736394226792	7.7736394226792
2492	2487	-19652	0.053438	2.20187329577966	5.1
2492	2487	-19652	0.0905	2.20187329577966	5.1
2492	2488	-14317	0.0905	1.85855258982574	5.1
249310	249358	218322	0	7.01882274649851	7.01882274649851
249310	249359	224427	0	12.7719865218552	12.7719865218552
249310	249360	230219	0	7.42615637133585	7.42615637133585
249310	249361	235636	0	11.5812348331342	11.5812348331342
249313	249318	27823	0.049379	2.0066757217727	5.1
249313	249319	32947	0.049379	1.56132963258925	5.1
249313	249356	196245	0	6.40765174529376	6.40765174529376
249341	249306	-157751	0	5.22273828728657	5.22273828728657
249341	249307	-152330	0	6.28542087316573	6.28542087316573
249341	249319	-99211	0	5.67706875723809	5.67706875723809
249343	249319	-100815	0.023861	7.19433070678802	7.19433070678802
249343	249319	-100815	0.017375	7.19433070678802	7.19433070678802
249345	249304	-173265	0	5.59339907740658	5.59339907740658
249345	249306	-161913	0	7.69946870491793	7.69946870491793
249345	249307	-156492	0	6.45969229920512	6.45969229920512
249345	249319	-103373	0	6.58161585826943	6.58161585826943
249538	249536	-5462	0	7.3590852714302	7.3590852714302
249538	249540	1306	0.04642	0.00000337291637730885	5.1
249538	249541	4253	0.04642	1.06858999471956	5.1
249557	249555	6208	0.040168	0	5.1
249598	249536	-306235	0	8.21852337998665	8.21852337998665
249598	249541	-296520	0.009022	8.13112221639191	8.13112221639191
249598	249542	-291253	0	6.40195974361393	6.40195974361393
249598	249543	-285387	0	8.11096760275808	8.11096760275808
249598	249544	-279781	0.003148	6.26859047284545	6.26859047284545
249598	249552	-236972	0	10.5469487772817	10.5469487772817
249598	249553	-231289	0	10.5744319508829	10.5744319508829
249598	249554	-225749	0	5.76728292986191	5.76728292986191
249598	249555	-220442	0.014425	15.4460255159759	15.4460255159759
249598	249558	-211502	0	10.3854247594006	10.3854247594006
249598	249559	-205804	0.004394	16.5788477350785	16.5788477350785
249598	249563	-184108	0	5.26152859508715	5.26152859508715
249598	249573	-130290	0.010125	6.96955003950959	6.96955003950959
249598	249576	-112438	0	6.26840527553201	6.26840527553201
249598	249577	-106547	0	7.23179402654746	7.23179402654746
249598	249600	8312	0	6.36035568888639	6.36035568888639
249598	249608	54788	0.016822	6.11570789631943	6.11570789631943
249598	249614	85753	0	5.26534190763336	5.26534190763336
249598	249646	258393	0.004342	7.59404388369093	7.59404388369093
2495	2487	-28247	0.051517	2.59459917367025	5.1
2495	2487	-28247	0.087782	2.59459917367025	5.1
2495	2488	-22912	0.087782	1.56931604559265	5.1
249910	249875	-155796	0	5.11702378317145	5.11702378317145
249910	249897	-48125	0	5.56186794244645	5.56186794244645
249910	249900	-32462	0	8.73775766465128	8.73775766465128
249910	249904	-25084	0	13.5587133500552	13.5587133500552
249910	249906	-14895	0	5.01268051071646	5.01268051071646
249910	249908	-4497	0	6.37025178913918	6.37025178913918
249910	249914	19108	0	6.11386436986444	6.11386436986444
249910	249917	27464	0	7.81763396107925	7.81763396107925
249916	249897	-72462	0	5.92484321656708	5.92484321656708
249916	249900	-56799	0	5.88692496930009	5.88692496930009
249916	249904	-49421	0	5.28607607286171	5.28607607286171
249916	249911	-21386	0	5.23956762846376	5.23956762846376
249916	249937	104751	0	7.32504929454961	7.32504929454961
249961	249900	-270991	0	5.1823974124696	5.1823974124696
249961	249933	-124017	0	5.82558820244701	5.82558820244701
249961	249937	-109441	0	8.65677968696588	8.65677968696588
249961	249975	70848	0	5.63006050125249	5.63006050125249
249961	249976	75726	0	14.8175984843363	14.8175984843363
249961	249978	81576	0.040074	7.70889183912966	7.70889183912966
249961	249979	86831	0	5.80518124800638	5.80518124800638
249977	249961	-78483	0	6.04032568110459	6.04032568110459
249977	249978	866	0.043373	0	5.1
250029	250012	-83631	0	5.48369412397925	5.48369412397925
250029	250225	973815	0	8.34851383221884	8.34851383221884
250084	250088	19511	0.067587	0	5.1
250084	250089	19511	0.067587	0	5.1
250161	250159	-5669	0	5.71439164974687	5.71439164974687
250187	250219	140687	0	5.86867177853553	5.86867177853553
250197	250203	21202	0	8.94812641382017	8.94812641382017
250197	250210	52467	0	5.53079171600414	5.53079171600414
250197	250216	83911	0	6.48600707993233	6.48600707993233
250197	250218	95035	0	7.17915428191731	7.17915428191731
250197	250219	100966	0	17.2099121038653	17.2099121038653
250197	250220	106455	0	30.068624750909	30.068624750909
250197	250221	112742	0	6.5620252555867	6.5620252555867
250197	250222	118681	0	8.63225427970719	8.63225427970719
250197	250223	122377	0	5.48464577759237	5.48464577759237
250197	250225	126341	0	11.7590136530946	11.7590136530946
250199	250202	14599	0	6.15532414228281	6.15532414228281
250199	250203	19653	0	13.2325854842309	13.2325854842309
250199	250205	31172	0	7.30496376368376	7.30496376368376
250199	250211	56508	0	7.55262521721515	7.55262521721515
250199	250216	82362	0	6.52295858247406	6.52295858247406
250199	250218	93486	0	5.72316247317465	5.72316247317465
250199	250219	99417	0	12.704223541317	12.704223541317
250199	250220	104906	0	18.5969210745862	18.5969210745862
250199	250221	111193	0	7.29576520155172	7.29576520155172
250199	250222	117132	0	5.23929416002306	5.23929416002306
250199	250225	124792	0	9.12580518640816	9.12580518640816
250207	250197	-38260	0.112252	0.120391201318509	5.1
250207	250198	-37496	0.080465	0.0897690655351466	5.1
250207	250199	-36711	0.080465	0.680636773958899	5.1
250207	250203	-17058	0.042993	2.06377200358162	5.1
250224	250029	-971154	0	5.26365431602433	5.26365431602433
250224	250195	-127078	0	10.2649738600134	10.2649738600134
250224	250197	-123680	0.042939	7.07824591249998	7.07824591249998
250224	250199	-122131	0.030578	5.88855586404418	5.88855586404418
250224	250200	-118754	0	5.31409752690103	5.31409752690103
250224	250203	-102478	0.014531	9.98004728760872	9.98004728760872
2505	2487	-74301	0.050603	2.72692257548714	5.1
2505	2488	-68966	0.050603	2.57403835886662	5.1
2505	2493	-51128	0	5.33314388361418	5.33314388361418
2507	2514	34715	0	7.75618155238361	7.75618155238361
250850	250858	40010	0.052999	1.3721410828251	5.1
250874	250891	75273	0	5.30325777374151	5.30325777374151
250887	250901	52297	0	6.18940049431444	6.18940049431444
250908	250901	-31429	0	8.1938033152253	8.1938033152253
250908	250902	-26288	0	5.12381982126499	5.12381982126499
250928	250926	-7872	0	5.9723262955667	5.9723262955667
250928	250930	8305	0.058889	1.53392365266436	5.1
250928	251038	560400	0.00259	6.0851310218335	6.0851310218335
250935	250930	-19644	0.064341	4.05181614509887	5.1
250935	250944	46222	0.046412	5.458888159212	5.458888159212
250993	250944	-256217	0	6.58209435281557	6.58209435281557
250993	250947	-239741	0	5.07136922803745	5.07136922803745
250993	250948	-233733	0	6.38382823026525	6.38382823026525
250993	250956	-191958	0	8.04768370488396	8.04768370488396
250993	250957	-186898	0	6.70458815942301	6.70458815942301
250993	250958	-181678	0	6.6880691446907	6.6880691446907
250993	250977	-78787	0	9.73122859776096	9.73122859776096
250993	250979	-68413	0	7.27170363008721	7.27170363008721
250993	250987	-25044	0	5.78264608614127	5.78264608614127
250993	250988	-19192	0	8.9907036489632	8.9907036489632
250993	250990	-8104	0	7.20107965674007	7.20107965674007
250993	250996	13518	0	5.72916274424913	5.72916274424913
250993	250997	18949	0	6.65709917904635	6.65709917904635
250993	251025	160160	0	5.98988613887609	5.98988613887609
250993	251029	180875	0	6.5160126192643	6.5160126192643
250999	250944	-281608	0.011116	5.70699552992262	5.70699552992262
250999	250948	-259124	0.003183	5.60904144744863	5.60904144744863
250999	250989	-38647	0.068108	1.03456216435857	5.1
250999	250994	-22542	0.067371	1.62664715736237	5.1
250999	250998	892.5	0.077831	0	5.1
250999	251001	9890	0	6.11378458645084	6.11378458645084
251012	250945	-342008	0	5.18348447530229	5.18348447530229
251012	250948	-324980	0	5.10740833861834	5.10740833861834
251029	251050	95912	0.064663	0	5.1
251048	250936	-575056	0	5.11473184369837	5.11473184369837
251058	251050	-25001	0.14102	0.117385544529338	5.1
251067	251118	270042	0	5.51247097573205	5.51247097573205
251067	251119	275437	0	5.54797802486651	5.54797802486651
251067	251120	280819	0	8.58233291335205	8.58233291335205
251067	251121	286037	0	15.298862923908	15.298862923908
251067	251122	291595	0	6.74588783330204	6.74588783330204
251067	251124	302123	0	6.95488836429446	6.95488836429446
251084	251050	150558	0.049681	0	5.1
251143	251140	-1290	0.066213	0.00331626061977097	5.1
251143	251141	-648	0.066213	0.0000249749730327764	5.1
251143	251142	1091	0.066213	0	5.1
251188	251198	51625	0.076094	1.38029983267602	5.1
251201	251182	-81555	0.00511	5.46381399836315	5.46381399836315
251201	251185	-65848	0	8.36180200159412	8.36180200159412
251201	251189	-59812	0	15.2844951495231	15.2844951495231
251201	251190	-54759	0	10.7819591604204	10.7819591604204
251201	251193	-38817	0.021146	10.2191833084535	10.2191833084535
251201	251198	-11027	0.1072	4.46462419353293	5.1
251201	251212	55012	0	5.59413145129274	5.59413145129274
251218	251172	-217818	0	5.85583972704506	5.85583972704506
251218	251173	-212557	0	10.4323119964434	10.4323119964434
251218	251174	-207297	0	7.06620421617133	7.06620421617133
251218	251180	-175628	0	7.55157350077427	7.55157350077427
251218	251181	-170318	0	11.6878432090882	11.6878432090882
251218	251182	-164999	0	13.4846023026031	13.4846023026031
251218	251183	-159576	0	13.3615363755717	13.3615363755717
251218	251184	-154196	0	7.86381871549578	7.86381871549578
251218	251185	-149292	0	22.2835832241143	22.2835832241143
251218	251189	-143256	0	11.9300799810464	11.9300799810464
251218	251190	-138203	0	5.57895689838368	5.57895689838368
251218	251191	-133130	0	5.44314224595748	5.44314224595748
251218	251193	-122261	0	5.13610543726786	5.13610543726786
251218	251197	-99652	0	5.86946653354644	5.86946653354644
251218	251198	-94471	0	5.70752255710795	5.70752255710795
251218	251202	-80583	0	9.58216909544443	9.58216909544443
251218	251215	-12370	0	8.18142445035377	8.18142445035377
251218	251216	-6950	0	11.4136967890897	11.4136967890897
251218	251225	26145	0	9.00433361150831	9.00433361150831
251218	251228	31587	0	5.4345051117431	5.4345051117431
251220	251173	-214312	0.010593	5.62607450413732	5.62607450413732
251220	251174	-209052	0.005811	7.06167359281914	7.06167359281914
251220	251178	-188231	0	5.34796285835628	5.34796285835628
251220	251180	-177383	0	5.30067382129315	5.30067382129315
251220	251185	-151047	0	10.5893647605801	10.5893647605801
251220	251189	-145011	0	10.4832738718091	10.4832738718091
251220	251198	-96226	0.042405	3.50908651128089	5.1
251220	251225	24390	0	12.0965744865703	12.0965744865703
251220	251227	27162	0	8.57151982040682	8.57151982040682
251220	251228	29832	0	7.13438837097815	7.13438837097815
251227	251218	-28917	0	6.52568067399009	6.52568067399009
251227	251220	-27162	0	25.6625964116486	25.6625964116486
251227	251249	97532	0	5.83141840157038	5.83141840157038
251296	251284	-58767	0.006681	8.35907151754975	8.35907151754975
251296	251287	-43183	0	5.1942948624129	5.1942948624129
251296	251297	3791.5	0.120169	0	5.1
251296	251314	85857	0	5.33063012455396	5.33063012455396
251296	251315	91170	0	11.3269293505415	11.3269293505415
251296	251316	96261	0.046095	23.1950007561491	23.1950007561491
251296	251317	101329	0	14.7461957828917	14.7461957828917
251296	251318	106292	0.010555	23.0376916402568	23.0376916402568
251296	251319	109086	0	9.29456451523188	9.29456451523188
251296	251320	112043	0	13.9213800510729	13.9213800510729
251319	251259	-302691	0	5.21233954248312	5.21233954248312
251319	251261	-292120	0	7.56228653900863	7.56228653900863
251319	251262	-286623	0	32.172420178967	32.172420178967
251319	251263	-281113	0	76.5696219648552	76.5696219648552
251319	251264	-276028	0	23.5338677921655	23.5338677921655
251319	251265	-270899	0	8.63717442765876	8.63717442765876
251319	251266	-265776	0	8.46394218836012	8.46394218836012
251319	251267	-260384	0	7.26518485178287	7.26518485178287
251319	251268	-254895	0	7.35466749453857	7.35466749453857
251319	251269	-249644	0	8.21968488800138	8.21968488800138
251319	251272	-233078	0	11.663724044124	11.663724044124
251319	251273	-227541	0	6.71714756498365	6.71714756498365
251319	251274	-222205	0	6.57247404027012	6.57247404027012
251319	251275	-217153	0	10.1782587872054	10.1782587872054
251319	251276	-212091	0	7.57349600490561	7.57349600490561
251319	251277	-206876	0	14.5776878094903	14.5776878094903
251319	251278	-201605	0	9.59007645695917	9.59007645695917
251319	251279	-196219	0	14.199467866927	14.199467866927
