CD4_ABC_H3K27ac_count_bins	Gene_Name	Mean_Gene_Expression
1	ATP6V0C	3740.5
1	ATP6V1A	6476.25
1	ATP8B2	4447.5
1	ATXN1	3427.5
1	ATXN7L2	253.0
1	ATXN7L3B	3132.5
1	AXDND1	4.0
1	B3GLCT	64.0
1	B4GALNT2	496.0
1	B4GALT6	68.25
1	BAG3	530.25
1	BAGE2	31.75
1	BAIAP2L1	120.0
1	BANP	371.25
1	BCL2	10518.5
1	BCL7B	1138.5
1	BEST1	461.5
1	BHLHA15	6.0
1	BIRC5	413.5
1	BLMH	779.5
1	BLVRB	122.0
1	BMPR1A	1202.75
1	BNIP2	3431.5
1	BNIPL	187.0
1	BOC	63.5
1	BOLA1	44.5
1	BOLA3	709.75
1	BPNT1	1460.25
1	BPTF	12220.0
1	BRI3	559.5
1	BRIP1	445.0
1	BSDC1	1550.5
1	BTN1A1	3.5
1	BTN2A1	603.0
1	BTN2A3P	108.0
1	BUD13	554.25
1	C10orf88	311.75
1	C11orf45	3.5
1	C12orf4	764.75
1	C12orf50	525.5
1	C12orf57	475.5
1	C12orf73	334.0
1	C14orf93	120.75
1	C15orf61	167.75
1	C17orf75	964.75
1	C1orf54	32.25
1	C1orf56	193.0
1	C1QTNF6	438.0
1	C20orf173	5.25
1	C20orf96	30.75
1	C22orf39	1687.5
1	C2orf80	35.25
1	C5AR1	287.75
1	C6orf62	2045.5
1	C8orf33	865.25
1	C9orf72	736.0
1	CA12	25.75
1	CA14	625.5
1	CA5B	2275.0
1	CA6	455.25
1	CABP1	19.0
1	CADPS	319.0
1	CAMK4	7156.25
1	CAPNS1	4141.0
1	CAPS	744.5
1	CARD19	490.75
1	CARNS1	264.25
1	CASC3	8658.5
1	CASD1	412.25
1	CASP16P	328.5
1	CBFA2T2	1855.5
1	CBFB	8301.0
1	CBL	5055.75
1	CBLB	2504.5
1	CCDC102B	40.25
1	CCDC116	9.75
1	CCDC141	821.25
1	CCDC152	318.25
1	CCDC153	52.0
1	CCDC170	43.25
1	CCDC174	627.5
1	CCDC192	9.5
1	CCDC57	915.0
1	CCDC69	2448.75
1	CCDC89	10.25
1	CCDC9	549.5
1	CCNC	1995.75
1	CCNG2	417.0
1	CCNH	884.25
1	CCNL1	6849.25
1	CCZ1	788.0
1	CD164	5467.25
1	CD27	1065.75
1	CD59	614.0
1	CD79B	32.5
1	CDC23	814.0
1	CDC42	6510.0
1	CDC6	3505.25
1	CDHR3	330.5
1	CDKL4	2.0
1	CDV3	8073.0
1	CEACAM4	8.0
1	CEBPA	8.25
1	CEBPG	1099.25
1	CELA3B	22.5
1	CEMP1	19.0
1	CENPW	50.0
1	CEP112	1104.0
1	CEP162	86.5
1	CEP170	1289.5
1	CEP170B	127.0
1	CEP170P1	33.5
1	CEP192	1089.25
1	CEP295NL	8.0
1	CEP41	673.5
1	CEP57L1	238.5
1	CFAP221	405.25
1	CFAP44	284.25
1	CFAP46	5.25
1	CFI	432.25
1	CFL2	783.25
1	CGA	7.25
1	CGGBP1	1169.25
1	CHMP4A	896.5
1	CHRAC1	3697.75
1	CHST4	10.75
1	CISD3	281.5
1	CLASP2	2176.5
1	CLC	74.5
1	CLIC1	2328.25
1	CLIP2	197.5
1	CLN5	2352.5
1	CLOCK	1085.75
1	CLTA	1268.75
1	CMBL	802.75
1	CMTR2	282.5
1	CNBD2	158.75
1	CNDP2	2569.0
1	CNIH4	386.75
1	CNKSR1	66.5
1	CNKSR3	1372.25
1	CNNM3	628.25
1	CNPPD1	986.5
1	COA7	807.5
1	COL5A3	20.25
1	COL6A3	1158.25
1	COL6A6	11.0
1	COLGALT2	74.75
1	COMMD5	356.75
1	COPE	1565.25
1	CORO6	84.75
1	COX18	970.5
1	COX19	711.5
1	COX7A2L	371.0
1	CPNE6	132.25
1	CPNE7	83.25
1	CPT1B	337.5
1	CPXM2	23.0
1	CRB2	78.75
1	CREBZF	4644.5
1	CRY1	424.25
1	CRY2	518.75
1	CSNK2A3	5.0
1	CST3	21.0
1	CSTF2T	771.75
1	CTBS	594.75
1	CTRL	86.0
1	CUL3	1397.25
1	CUZD1	17.25
1	CXXC1	853.0
1	CYGB	7.0
1	CYP1A2	126.5
1	CYP2R1	261.25
1	DAG1	897.0
1	DAP	681.0
1	DAZAP2	2872.0
1	DCAF15	581.5
1	DCAF6	353.25
1	DCAF8	1684.25
1	DCDC2	74.75
1	DCDC2B	100.0
1	DCLRE1C	579.25
1	DCN	133.25
1	DCP2	968.0
1	DCPS	351.75
1	DCUN1D4	1153.5
1	DDB2	1011.0
1	DDIT4	2274.0
1	DDX17	45476.5
1	DDX3Y	2233.25
1	DDX56	1706.0
1	DENND2D	2027.25
1	DENND4B	5122.75
1	DERA	104.75
1	DGCR2	451.5
1	DGKA	28417.0
1	DGKD	2448.0
1	DHH	28.0
1	DHODH	1406.75
1	DHRS1	522.0
1	DHRS12	164.25
1	DHRS3	798.75
1	DHRS7	770.75
1	DHTKD1	570.75
1	DIO2	37.75
1	DIS3L	1116.25
1	DLGAP5	64.0
1	DLL3	18.75
1	DMTN	382.0
1	DNAAF3	6.0
1	DNAAF5	669.75
1	DNAH12	53.75
1	DNAH6	42.75
1	DNAJA4	870.25
1	DNAJB4	135.0
1	DNAJC7	4776.5
1	DNALI1	34.0
1	DNMT1	4462.0
1	DOK6	643.25
1	DPH1	2045.5
1	DRD3	4.0
1	DSC3	30.75
1	DSG2	70.5
1	DSG3	212.75
1	DUSP10	378.0
1	DUSP3	676.25
1	DUSP4	2892.75
1	ECH1	2171.25
1	ECI2	393.25
1	EDAR	198.75
1	EDRF1	835.75
1	EEF1A2	37.0
1	EGLN3	48.5
1	EHD1	1325.5
1	EID2	90.75
1	EIF2AK1	2054.25
1	EIF2S2	1607.0
1	EIF4A1	5939.0
1	EIF4ENIF1	1060.0
1	EIF5A	12733.25
1	EIF5B	18548.0
1	ELF1	3459.5
1	ELF2	2305.5
1	ELK3	2188.5
1	ELK4	23155.5
1	EMB	3511.5
1	EMC4	2506.25
1	EML6	202.5
1	ENAH	663.0
1	ENTHD1	6.5
1	EPB41L1	5.25
1	EPHX1	242.0
1	EPM2AIP1	604.25
1	ERBB2	289.75
1	ERBIN	1729.5
1	ERC1	2492.0
1	ESYT1	6408.75
1	ETV2	5.5
1	EVI5	1032.0
1	EVPL	12.75
1	EXOSC2	1761.5
1	EXOSC6	4079.5
1	EXPH5	808.25
1	EXTL3	790.0
1	EYA1	170.5
1	F2RL2	387.75
1	FAHD2B	127.25
1	FAM102B	723.5
1	FAM114A1	113.25
1	FAM156A	269.75
1	FAM160B1	701.5
1	FAM178B	76.0
1	FAM181B	18.75
1	FAM186B	117.0
1	FAM193A	1607.5
1	FAM210B	612.0
1	FAM3B	18.5
1	FAM50B	21.25
1	FAM53C	1779.25
1	FANCC	812.0
1	FARP1	869.25
1	FARSB	898.75
1	FBXL12	427.75
1	FBXL19	310.0
1	FBXO15	363.5
1	FBXO24	145.75
1	FBXO27	782.5
1	FBXO31	1000.5
1	FBXO33	784.0
1	FBXO34	726.5
1	FBXO4	117.75
1	FCER2	113.75
1	FCGR2A	58.0
1	FEZF2	1.25
1	FGD1	75.0
1	FGF23	10.25
1	FGFBP3	60.25
1	FGFR3	7.0
1	FKBP14	671.75
1	FKBP4	10760.0
1	FLAD1	722.5
1	FLCN	1565.25
1	FLRT2	496.75
1	FNBP1L	163.25
1	FNIP1	1520.5
1	FOCAD	981.0
1	FOXI3	40.5
1	FOXM1	200.5
1	FOXN3	7711.75
1	FRYL	4956.25
1	FSD1	234.5
1	FUCA1	125.0
1	FUT3	47.5
1	FUT6	136.0
1	FUT8	1794.75
1	FYTTD1	1436.25
1	G6PC	30.75
1	GABPB2	6962.75
1	GALK2	601.0
1	GALNT14	9.5
1	GANAB	5641.0
1	GAR1	1651.25
1	GBA2	755.25
1	GBP1	2384.75
1	GBP2	7451.0
1	GBP4	4350.25
1	GBP7	30.0
1	GCN1	4493.75
1	GCNA	190.0
1	GDF10	2.25
1	GEMIN5	1209.25
1	GGCT	249.75
1	GIPC2	2.0
1	GIT1	3045.5
1	GLI2	72.75
1	GLIPR2	576.0
1	GLRA1	93.25
1	GLRA2	18.75
1	GLS	3858.5
1	GLTP	1382.75
1	GLYR1	2037.0
1	GMFG	1742.25
1	GMPR2	1303.0
1	GNA13	3347.25
1	GNB5	1175.0
1	GNL3L	896.75
1	GNPDA2	502.0
1	GOLGA2P6	2.5
1	GOLGA3	5984.25
1	GOLGA6L6	42.5
1	GOLGA8IP	69.75
1	GOLGA8S	13.0
1	GOSR1	2450.5
1	GPA33	435.5
1	GPANK1	220.25
1	GPATCH1	1104.75
1	GPD2	602.25
1	GPLD1	66.0
1	GPN2	989.25
1	GPR152	27.75
1	GPR22	47.25
1	GPR26	6.25
1	GPR61	11.25
1	GPR89A	951.5
1	GPR89B	526.25
1	GPSM2	719.25
1	GRAMD1C	71.0
1	GRB2	3823.75
1	GRB7	2.25
1	GRPEL1	1219.5
1	GRSF1	1585.75
1	GSDMD	357.75
1	GSK3B	1219.25
1	GSPT1	3855.0
1	GSTA4	37.5
1	GSTCD	523.25
1	GSTM1	167.75
1	GSTM3	531.5
1	GSTM4	204.5
1	GTF2B	594.75
1	GTF2E1	379.5
1	GTF2IP7	326.75
1	GTF2IRD2B	948.75
1	GTF3A	3590.0
1	GTPBP1	4138.5
1	GTSE1	493.0
1	HABP4	508.25
1	HAUS4	418.0
1	HAX1	1526.5
1	HCST	225.0
1	HDGF	1734.25
1	HEATR4	73.25
1	HECA	2037.75
1	HECTD1	3084.0
1	HEG1	543.5
1	HELZ2	273.25
1	HERC1	7983.75
1	HERC2P2	1048.25
1	HERC2P3	344.5
1	HERC4	3767.0
1	HERPUD2	3365.0
1	HEXIM1	1800.75
1	HEXIM2	54.0
1	HFE	521.25
1	HGD	28.5
1	HIC1	393.25
1	HINT3	559.5
1	HLA-C	15653.5
1	HMGB1	3061.25
1	HMGB2	1027.25
1	HMGCL	493.75
1	HNRNPF	7765.5
1	HOMER2	232.25
1	HP	170.0
1	HPCAL1	1525.5
1	HPR	8.5
1	HPS3	611.75
1	HS6ST3	2.0
1	HSD17B14	11.5
1	HSPA4	4190.5
1	HSPG2	162.0
1	HYDIN	40.5
1	IBA57	1215.25
1	IER3	7668.5
1	IFI6	281.25
1	IFIT1B	3.0
1	IFIT5	258.5
1	IFITM3	160.0
1	IFT46	320.5
1	IGHV1OR15-1	49.25
1	IGIP	176.0
1	IL10RA	5342.25
1	IL10RB	579.5
1	IL17D	50.75
1	IL1R2	157.75
1	IL20RB	72.5
1	IL2RB	6636.75
1	IL2RG	12054.5
1	IL5	401.0
1	INAFM1	52.75
1	ING1	389.0
1	INGX	98.5
1	INTS12	238.25
1	IPCEF1	1450.25
1	IPPK	694.25
1	IQCJ-SCHIP1	4.25
1	IQGAP1	8474.0
1	IREB2	2955.0
1	IRF1	6132.0
1	IRF2BPL	231.0
1	IRS1	318.0
1	IRS2	561.0
1	ISG20	802.5
1	IST1	2320.5
1	ITGB1	2912.0
1	ITM2B	2571.5
1	ITPR2	3720.0
1	ITPR3	1954.0
1	ITPRIP	481.5
1	JADE2	1986.5
1	JMY	1253.75
1	JOSD1	2062.5
1	JRK	984.25
1	KAT5	541.75
1	KATNBL1	808.5
1	KCNAB1	101.5
1	KCNE4	188.0
1	KCNJ9	150.25
1	KCNMB2	3.0
1	KCNMB3	105.0
1	KCNS1	66.75
1	KCTD14	4.25
1	KCTD17	291.0
1	KCTD21	368.0
1	KCTD7	555.75
1	KDM3B	2265.5
1	KDSR	916.5
1	KIAA0355	1552.75
1	KIAA1324L	104.75
1	KIF4B	3.5
1	KIFAP3	276.5
1	KIFC1	177.25
1	KLHDC7B	557.25
1	KLHDC8A	5.0
1	KLHDC9	15.0
1	KLHL10	39.0
1	KLHL12	407.25
1	KLHL29	330.0
1	KLHL32	36.0
1	KLRG1	686.0
1	KMT2A	17277.0
1	KMT2D	6442.75
1	KRCC1	369.25
1	KRTAP9-6	134.25
1	KSR2	170.75
1	KXD1	2011.75
1	L1CAM	8.5
1	LAMB1	82.25
1	LAMTOR4	587.5
1	LAP3	1522.5
1	LAPTM4A	1343.0
1	LAPTM5	10701.0
1	LARP1	34401.75
1	LARP7	414.5
1	LDB3	156.0
1	LDLRAD2	1.25
1	LDLRAP1	2029.75
1	LETM1	2278.25
1	LETM2	297.5
1	LGALS14	8.5
1	LGSN	135.25
1	LIN7B	92.0
1	LMO7	1007.0
1	LMTK2	1132.0
1	LMTK3	58.5
1	LPCAT1	3211.75
1	LPIN1	2652.25
1	LPXN	1354.0
1	LRCH3	3533.75
1	LRFN1	109.5
1	LRP6	875.0
1	LRRC2	546.5
1	LRRC23	23.0
1	LRRC28	401.25
1	LRRC38	4.75
1	LRRN3	1536.5
1	LSM4	755.75
1	LSM8	395.25
1	LSMEM1	23.5
1	LTBR	1327.75
1	LTV1	2589.0
1	LURAP1	184.5
1	LY6G5B	952.75
1	LYPLA2	1054.0
1	LZTS2	193.5
1	MAATS1	22.0
1	MADD	4332.5
1	MAGEH1	321.5
1	MAGI1	24.0
1	MAGOH2P	27.25
1	MAGOHB	165.75
1	MALL	79.5
1	MAN2A1	1248.75
1	MANBAL	178.5
1	MAP1LC3B	496.25
1	MAP2	6.25
1	MAP2K5	740.25
1	MAP2K6	183.5
1	MAP3K14	307.5
1	MAP4K1	3835.5
1	MAP4K4	5347.0
1	MAP9	135.25
1	MAPK14	1523.25
1	MAPKAPK3	2110.25
1	MARCKSL1	327.75
1	MARVELD3	474.0
1	MATN3	3.25
1	MAX	11809.75
1	MBD2	2246.75
1	MCAM	76.75
1	MCHR1	9.5
1	MCM3	1838.75
1	MDM1	256.75
1	MDP1	74.5
1	ME2	7718.75
1	MED12	3273.0
1	MED13	20846.5
1	MED18	640.0
1	MED23	2209.0
1	MED28	1351.0
1	MED4	911.0
1	MEIOC	376.5
1	MEP1B	1.75
1	METTL16	1425.0
1	METTL2B	2637.25
1	MFN1	451.75
1	MFSD11	374.5
1	MFSD6	1858.5
1	MGAT1	1035.5
1	MGRN1	2078.75
1	MICAL1	917.75
1	MIPOL1	6040.75
1	MLLT6	12935.25
1	MMAA	661.0
1	MMADHC	1135.5
1	MMP13	7.5
1	MMP14	38.25
1	MOB1B	2312.25
1	MOB3A	3790.25
1	MOB3B	71.0
1	MOB3C	223.25
1	MOB4	421.25
1	MOBP	240.75
1	MOGAT3	312.75
1	MPV17L	5238.75
1	MRFAP1	3517.25
1	MRO	127.5
1	MROH8	33.75
1	MRPL16	320.0
1	MRPL24	656.75
1	MRPL38	433.0
1	MRPL42	2106.25
1	MRPL44	890.25
1	MRPL55	214.75
1	MSI1	37.75
1	MSMP	2.25
1	MTDH	7404.75
1	MTF2	787.25
1	MTHFS	66.25
1	MTIF2	1260.75
1	MTIF3	145.5
1	MTMR12	1341.5
1	MTMR2	1214.75
1	MTRNR2L10	331047.5
1	MTRNR2L4	5066.0
1	MTURN	411.5
1	MUCL1	0.5
1	MVP	1435.25
1	MX1	1497.75
1	MXRA7	708.25
1	MYCBP2	15290.25
1	MYH11	883.0
1	MYH3	373.75
1	MYO1A	14.75
1	MYO7A	96.25
1	MYOF	1646.5
1	MYT1L	1704.5
1	NAA10	675.75
1	NAA35	508.75
1	NAALAD2	25.5
1	NAALADL2	1647.5
1	NAB1	843.75
1	NAMPT	6939.0
1	NAP1L1	10801.0
1	NARF	1335.25
1	NARS2	324.75
1	NAXD	647.75
1	NBAS	1202.25
1	NCCRP1	216.5
1	NCF1C	11.5
1	NCK1	347.75
1	NCS1	371.0
1	NDEL1	1625.25
1	NDFIP1	3342.25
1	NDST3	93.5
1	NDUFAF4	251.5
1	NDUFB4	599.0
1	NDUFB6	618.5
1	NDUFC1	81.5
1	NEDD9	1307.75
1	NEK7	1005.0
1	NELL2	4895.5
1	NEO1	665.75
1	NEURL4	517.0
1	NEUROD2	39.0
1	NEXN	271.25
1	NF1	2398.0
1	NFATC2	8074.5
1	NFKB1	6663.75
1	NFKBIA	6508.5
1	NFKBID	753.5
1	NFX1	1753.0
1	NFYB	465.25
1	NICN1	473.5
1	NID2	23.75
1	NIFK	1589.75
1	NINJ2	96.0
1	NKAPL	6.0
1	NKX6-2	51.5
1	NLE1	628.75
1	NOSIP	618.0
1	NPAS3	46.0
1	NPEPL1	693.5
1	NPIPA5	16.5
1	NPIPB6	308.75
1	NPL	106.0
1	NPPA	7.75
1	NPRL2	489.0
1	NPTX1	183.5
1	NPTXR	164.0
1	NR2C2	2493.75
1	NR2E3	4.0
1	NR3C2	449.5
1	NRBP2	345.0
1	NRDC	5267.75
1	NRL	19.25
1	NRM	278.0
1	NRP2	293.75
1	NRSN1	1874.75
1	NSD2	2143.25
1	NT5C	486.0
1	NTN3	2.75
1	NUCB1	925.0
1	NUDT11	12.75
1	NUDT16P1	5.75
1	NUP205	1613.5
1	NUP35	540.25
1	NUP98	6298.0
1	NUTM1	12.5
1	NUTM2D	282.0
1	OCM	42.5
1	OCRL	240.25
1	OGDH	1347.5
1	OLFML2A	110.25
1	OR10H5	473.75
1	OR1F2P	27.0
1	OR1J1	7.25
1	OR2G6	484.0
1	OR2L2	428.0
1	OR2L3	10.0
1	OR2V2	157.75
1	OR4D1	98.25
1	ORMDL2	501.0
1	OSBP	817.25
1	OSBPL11	395.0
1	OSCP1	11.5
1	OTUD7B	1803.25
1	OTULIN	3152.5
1	P2RY11	424.75
1	P4HB	2590.0
1	PACS1	3157.75
1	PAFAH1B1	6225.0
1	PAGE2B	1.75
1	PAIP2B	162.25
1	PAK1	484.25
1	PALMD	50.75
1	PANK4	523.75
1	PANX2	24.25
1	PARD3B	8.0
1	PARP11	517.75
1	PARP8	2541.0
1	PCCA	1801.75
1	PCCB	869.0
1	PCGF2	33.5
1	PCK2	1615.5
1	PCNP	2430.25
1	PCOLCE	39.5
1	PCP4L1	10.75
1	PCSK5	245.75
1	PDCD6IPP2	309.0
1	PDE4D	2370.0
1	PDE7A	4088.0
1	PDE9A	100.5
1	PDPK1	2068.25
1	PDPN	21.5
1	PDS5A	4558.75
1	PELI1	1029.5
1	PGAP3	536.75
1	PGS1	1595.25
1	PHC1	3029.0
1	PHF13	71.5
1	PHF8	2833.5
1	PIGA	1124.25
1	PIGS	1236.0
1	PIGT	3581.5
1	PIGV	103.25
1	PIK3R4	379.25
1	PIM1	2331.5
1	PIP5K1C	441.25
1	PISD	1029.25
1	PITPNC1	1104.75
1	PITPNM1	787.25
1	PJA2	1736.5
1	PKD1L3	15.0
1	PLAGL1	567.25
1	PLAUR	203.5
1	PLCB4	6.0
1	PLCL1	281.5
1	PLCXD2	852.5
1	PLEKHA4	20.5
1	PLEKHA8	341.0
1	PLEKHG1	583.5
1	PLEKHG4B	78.25
1	PLEKHG7	5.0
1	PMFBP1	55.25
1	PMVK	439.5
1	PNMT	4.0
1	PODXL	164.0
1	POGZ	7487.75
1	POLD1	604.25
1	POLR3A	2274.0
1	POLR3D	2009.25
1	PPARA	2615.5
1	PPIA	13482.75
1	PPIAL4G	282.75
1	PPIL1	583.75
1	PPIL4	684.75
1	PPIL6	243.75
1	PPM1A	1360.75
1	PPP1R15A	1706.25
1	PPP1R15B	2711.75
1	PPP1R18	3866.25
1	PPP1R32	43.0
1	PPP2R2A	2089.75
1	PPP2R2D	659.75
1	PPP3CC	1434.5
1	PPP3R1	852.75
1	PRAMEF14	2.0
1	PRCD	11.0
1	PRDM1	13954.25
1	PRKAG1	948.75
1	PRKCA	7724.5
1	PRKCI	1419.75
1	PRKCQ	830.25
1	PRMT2	1845.75
1	PRND	178.5
1	PROS1	70.75
1	PRPF4B	5820.5
1	PRPSAP1	839.0
1	PRR12	1038.0
1	PRR22	70.0
1	PRRC2C	16379.25
1	PRSS21	30.75
1	PRSS8	96.75
1	PSEN1	1652.25
1	PSMA3	2228.0
1	PSMA4	1570.75
1	PSMB11	5.25
1	PSMB2	3422.0
1	PSMB3	595.5
1	PSMB4	4084.25
1	PSMB9	1111.25
1	PSMD12	11970.5
1	PSMD3	2677.75
1	PSMD7	3996.5
1	PSRC1	8.25
1	PTAFR	143.25
1	PTGDR	12.25
1	PTGER4	1722.75
1	PTPDC1	255.25
1	PTPN2	2657.5
1	PTPRG	30.0
1	PTPRU	4.25
1	PUS7	1464.75
1	PYCR1	461.75
1	PYGL	191.25
1	PYM1	407.25
1	RAB13	215.75
1	RAB28	308.5
1	RAB3GAP1	1370.0
1	RABGEF1	419.25
1	RACGAP1	405.5
1	RACK1	9912.0
1	RAD1	927.5
1	RAD18	680.25
1	RAP2A	370.75
1	RAPGEFL1	260.75
1	RAPSN	19.0
1	RBBP6	5096.75
1	RBBP9	536.75
1	RBL1	3238.5
1	RBM15B	1255.75
1	RBM4B	881.5
1	RBPJ	4806.75
1	RBPMS	375.75
1	RBSN	871.5
1	RCAN3	21623.0
1	RCOR3	1843.75
1	RDH8	2.25
1	RDX	1538.25
1	RELN	47.0
1	RENBP	167.75
1	REST	3126.5
1	RET	2.5
1	REXO1	1054.5
1	REXO2	432.0
1	RFPL1	5.0
1	RFX3	1178.5
1	RGL2	423.5
1	RGS1	897.75
1	RGS13	19.25
1	RGS18	12.75
1	RGS2	327.5
1	RGS9	192.25
1	RHBDD1	666.75
1	RHBDF2	484.0
1	RHEB	557.5
1	RHEBL1	13.75
1	RHPN2	220.75
1	RIBC1	37.75
1	RICTOR	4169.5
1	RIOK2	433.0
1	RMND1	594.75
1	RNASEH2B	2391.25
1	RNASET2	1162.75
1	RNF138	1362.25
1	RNF149	1183.25
1	RNF187	1004.0
1	RNF212	156.5
1	RNF214	820.0
1	RNF217	127.75
1	RNF26	517.5
1	ROPN1B	45.5
1	RPF1	1786.0
1	RPIA	542.25
1	RPL11	9060.25
1	RPL13	6315.5
1	RPL14	6801.0
1	RPL23	10614.5
1	RPL23AP32	5.25
1	RPL26L1	345.0
1	RPL27A	5895.5
1	RPL30	8526.25
1	RPL38	6678.5
1	RPL5	15304.5
1	RPLP0	7973.0
1	RPS13	13908.0
1	RPS24	5260.75
1	RPS26	4579.0
1	RPS4Y1	948.75
1	RPS8	16012.0
1	RRAS2	328.5
1	RRH	5.5
1	RRM2	748.25
1	RSPH3	602.0
1	RWDD1	1206.75
1	RWDD2B	383.25
1	SACS	3045.5
1	SAG	661.0
1	SAMD5	200.25
1	SAMD9	290.75
1	SAMHD1	10999.0
1	SAMSN1	2374.0
1	SAP25	82.75
1	SAP30	39.5
1	SASH1	118.5
1	SBDS	1453.25
1	SC5D	438.0
1	SCAF1	374.5
1	SCAF11	3835.25
1	SCAND1	127.0
1	SCCPDH	484.5
1	SCN2B	66.75
1	SCN4A	6.5
1	SCTR	9.75
1	SDHAP3	36.75
1	SDK2	1295.25
1	SEC22C	951.0
1	SEH1L	7571.0
1	SEL1L	4642.25
1	SEL1L3	651.5
1	SEMA4C	631.75
1	SEMA4G	65.0
1	SENP8	542.25
1	SERP2	4.25
1	SERPINE1	97.5
1	SESN1	282.0
1	SET	5027.25
1	SF3A1	16333.25
1	SFN	21.0
1	SFPQ	12591.75
1	SGK3	1079.25
1	SGO1	429.0
1	SGSM3	272.5
1	SH2B3	1271.75
1	SH3GL1P1	255.25
1	SHF	185.75
1	SIRPD	4.5
1	SIRT4	6.75
1	SLC11A2	1904.75
1	SLC12A3	19.5
1	SLC16A3	222.5
1	SLC16A7	2139.75
1	SLC18A2	17.25
1	SLC22A1	37.75
1	SLC23A3	83.5
1	SLC25A19	1191.25
1	SLC25A21	147.25
1	SLC25A38	142.0
1	SLC25A44	3661.75
1	SLC25A52	4.5
1	SLC28A2	580.75
1	SLC2A1	2389.25
1	SLC34A2	53.25
1	SLC35D1	1281.5
1	SLC35D2	237.0
1	SLC36A4	761.75
1	SLC43A3	8260.75
1	SLC45A1	10.75
1	SLC45A4	236.0
1	SLC7A8	264.0
1	SLC7A9	161.25
1	SLCO2B1	34.0
1	SMARCD1	2298.5
1	SMC3	1357.5
1	SMG6	1210.75
1	SMIM13	156.75
1	SMIM2	1.0
1	SMIM3	99.0
1	SMIM8	351.25
1	SMU1	2827.5
1	SNX14	239.25
1	SNX16	68.5
1	SNX19	2217.5
1	SNX31	54.25
1	SOCS2	384.75
1	SOCS6	18.0
1	SORBS3	459.75
1	SORT1	229.5
1	SOS1	2225.75
1	SOX12	134.5
1	SP100	3286.75
1	SP140L	2583.5
1	SPATA24	13.75
1	SPHK2	561.0
1	SPI1	18.5
1	SPIB	277.25
1	SPPL2A	2890.25
1	SPTLC1	1168.0
1	SRCIN1	126.75
1	SREK1	2947.0
1	SRSF1	2599.0
1	SSX2IP	125.5
1	ST6GAL2	89.25
1	ST6GALNAC1	126.75
1	ST6GALNAC2	8.25
1	STAG3L2	529.25
1	STARD3	512.25
1	STARD9	904.0
1	STAT1	5044.25
1	STAT5A	3114.0
1	STEAP3	41.0
1	STK35	1126.75
1	STK38L	378.5
1	STON2	34.0
1	STRAP	1818.0
1	STRBP	1619.25
1	STX11	409.75
1	STX19	3.5
1	STX4	1429.0
1	STX5	201.25
1	STXBP3	1084.75
1	STYK1	19.25
1	STYX	2454.25
1	SUCO	543.25
1	SUMF2	1526.0
1	SUV39H2	508.0
1	SV2A	189.75
1	SWAP70	684.0
1	SYNE1	3182.0
1	SYNPO2	118.75
1	SYPL2	16.25
1	SYT1	7.5
1	SYT9	5.0
1	SYVN1	1751.25
1	TACC3	2525.0
1	TACO1	753.25
1	TAF1	2600.0
1	TAF1D	7146.25
1	TAPT1	1059.75
1	TAT	132.5
1	TBC1D14	1465.5
1	TBC1D15	1103.25
1	TBC1D19	171.0
1	TBC1D22A	902.5
1	TBC1D24	922.5
1	TBC1D9	6.0
1	TBXAS1	166.75
1	TCAP	42.5
1	TCEANC2	2713.25
1	TCTN2	386.25
1	TCTN3	628.25
1	TDGF1	130.0
1	TECPR1	1812.75
1	TEF	95.0
1	TEKT4P2	48.25
1	TERT	74.75
1	TESK2	146.5
1	TEX13C	17.75
1	TEX15	26.75
1	TEX264	323.75
1	TEX30	71.0
1	TEX38	88.0
1	TFCP2L1	5.25
1	TGM2	185.25
1	THAP2	264.0
1	THNSL2	81.25
1	THRSP	2.0
1	TIAM1	2373.0
1	TIMD4	63.0
1	TIMM21	624.75
1	TIMM50	1786.5
1	TIMP2	88.75
1	TIPRL	630.25
1	TLE3	4100.75
1	TM6SF1	24.5
1	TM7SF3	768.5
1	TM9SF1	329.75
1	TMED11P	5.75
1	TMED7	1237.75
1	TMEM115	215.0
1	TMEM117	42.75
1	TMEM121	51.25
1	TMEM126A	363.0
1	TMEM126B	732.0
1	TMEM130	261.25
1	TMEM156	516.25
1	TMEM168	1009.5
1	TMEM170A	1695.0
1	TMEM238	15.75
1	TMEM243	559.75
1	TMEM248	2780.25
1	TMEM44	101.75
1	TMEM45B	294.25
1	TMEM59	770.75
1	TMEM92	12.0
1	TMEM98	180.75
1	TMPO	3683.75
1	TMPRSS6	59.75
1	TNFAIP8	1767.75
1	TNFRSF10D	209.0
1	TNFRSF1A	1810.0
1	TNNT1	12.75
1	TNRC6B	5642.5
1	TOB2	1848.0
1	TOM1	889.25
1	TOMM34	704.75
1	TOPORS	550.0
1	TPBGL	14.25
1	TPK1	299.0
1	TPM3	24717.0
1	TPM4	19427.75
1	TPP2	3841.25
1	TPST1	29.75
1	TPT1	120070.25
1	TPTE2	3.5
1	TRA2A	1860.25
1	TRABD	1560.75
1	TRAF3IP1	1816.75
1	TRAF3IP2	1157.5
1	TRAF5	2998.75
1	TRANK1	2279.75
1	TRAPPC10	4487.25
1	TRIM2	224.75
1	TRIM47	85.0
1	TRIM9	8.75
1	TRO	51.75
1	TRPM7	1476.25
1	TRRAP	4389.0
1	TSC22D1	430.5
1	TSEN15	1697.75
